Depth,AvgAmplitude,MaxAmplitude,Dominant Frequency
512,1664.7104,6166.1562,52.0
513,1734.6858,6741.6055,52.0
514,1771.6621,6256.211,57.0
515,1673.465,6863.621,57.0
516,1615.803,6863.621,64.0
517,1683.1096,5721.3984,79.0
518,1741.3186,7332.2305,56.0
519,1784.1241,8048.914,56.0
520,1691.9039,7114.8125,77.0
521,1527.3225,5513.797,54.0
522,1558.2449,5501.1523,54.0
523,1690.3154,5616.129,68.0
524,1745.261,6706.1406,53.0
525,1678.09,6994.328,53.0
526,1602.4803,5857.039,53.0
527,1633.6221,6245.293,53.0
528,1659.6345,6088.0703,53.0
529,1617.411,5687.543,53.0
530,1637.5834,6394.3984,53.0
531,1671.0526,5909.7266,53.0
532,1713.6414,5483.418,67.0
533,1665.9504,5651.8555,70.0
534,1613.3145,5335.008,77.0
535,1669.5985,6422.1445,70.0
536,1724.9773,6399.1055,52.0
537,1716.3038,7405.996,52.0
538,1666.5824,7349.461,86.0
539,1590.9572,5515.0,86.0
540,1503.5264,6190.961,55.0
541,1562.8314,6099.918,62.0
542,1668.6841,6444.914,62.0
543,1721.6656,6953.7227,62.0
544,1661.4814,5296.2383,55.0
545,1528.3909,5546.2617,55.0
546,1517.0525,5615.461,88.0
547,1575.2151,6203.2266,71.0
548,1599.6201,5851.2227,61.0
549,1575.3507,6019.883,61.0
550,1489.3435,5403.1016,74.0
551,1473.9144,5596.6055,72.0
552,1496.1957,7195.6367,69.0
553,1526.6228,6390.3164,69.0
554,1549.8345,6877.0195,69.0
555,1539.6276,6378.6836,82.0
556,1520.9628,5529.082,74.0
557,1444.9308,5289.1133,71.0
558,1502.148,5806.492,71.0
559,1634.2698,6935.2695,71.0
560,1701.2708,6494.9336,71.0
561,1641.4635,6633.371,71.0
562,1607.9286,6027.4297,52.0
563,1689.1039,6411.965,52.0
564,1690.1127,6878.25,52.0
565,1702.9623,7045.3555,52.0
566,1753.529,6825.1875,66.0
567,1749.0029,6738.664,84.0
568,1724.552,6920.0664,49.0
569,1650.9908,7408.3594,79.0
570,1684.7263,7301.7617,61.0
571,1788.3917,6459.176,61.0
572,1891.825,6687.6016,63.0
573,1885.8372,7365.121,63.0
574,1767.9275,5909.1523,57.0
575,1634.8755,5502.25,63.0
576,1606.4329,5939.754,76.0
577,1736.1304,5803.7266,62.0
578,1812.113,6508.699,62.0
579,1794.7872,6897.883,62.0
580,1750.4258,6796.4453,62.0
581,1701.517,6179.6055,62.0
582,1684.1449,6409.2695,62.0
583,1718.9541,6154.8984,81.0
584,1782.2286,5936.1953,62.0
585,1766.8728,6809.828,62.0
586,1665.155,6856.2617,62.0
587,1658.9236,7552.875,74.0
588,1688.1011,7624.8203,65.0
589,1692.1818,6523.914,66.0
590,1712.6786,6272.996,78.0
591,1639.6449,6299.379,78.0
592,1470.7097,6595.4375,78.0
593,1467.8965,5613.918,51.0
594,1598.048,5981.6445,51.0
595,1727.1244,6485.7617,71.0
596,1808.9484,7103.453,87.0
597,1751.4153,5837.3633,93.0
598,1512.5273,5791.3477,54.0
599,1407.3398,5222.449,73.0
600,1484.4149,5455.7383,73.0
601,1598.395,6291.996,73.0
602,1656.0862,5793.414,73.0
603,1665.7382,5368.3867,57.0
604,1635.9781,5428.7812,57.0
605,1603.1722,6129.2695,56.0
606,1489.3313,6200.2812,84.0
607,1429.8856,6019.4297,84.0
608,1521.9171,6342.4062,80.0
609,1669.6042,5969.324,78.0
610,1732.205,5426.367,78.0
611,1686.1583,5372.883,89.0
612,1596.9077,6883.9375,89.0
613,1567.2501,6819.254,53.0
614,1638.6758,6239.168,53.0
615,1693.1716,6257.84,84.0
616,1714.0237,5834.379,84.0
617,1699.9298,5191.383,84.0
618,1724.8557,5822.5195,52.0
619,1671.2666,7704.547,76.0
620,1618.7534,7505.199,76.0
621,1642.6361,5887.4688,76.0
622,1755.0542,5437.426,53.0
623,1848.308,6258.8164,66.0
624,1856.8063,7040.676,52.0
625,1779.4464,7234.039,53.0
626,1668.2682,5587.2656,53.0
627,1581.8062,5113.2656,
628,1658.9697,6190.9688,
629,1698.1184,6219.5586,
630,1666.861,6824.8086,
631,1598.82,6023.703,
632,1633.7789,5792.035,
633,1624.3146,6124.3047,
634,1619.8391,6510.2617,
635,1601.2834,5380.379,
636,1616.1796,4743.2266,
637,1716.808,5951.176,
638,1808.4938,6076.8906,
639,1789.0797,6424.9727,
640,1607.1456,7506.6055,
641,1552.1692,7016.5938,
642,1616.709,6755.4883,
643,1769.1914,7110.5586,
644,1831.971,6043.9727,
645,1753.1162,5751.09,
646,1599.7258,5563.1562,
647,1544.5194,5773.246,
648,1592.9355,5892.004,
649,1577.6134,5333.2773,
650,1549.7559,5636.0234,
651,1616.3752,6173.289,
652,1652.8921,6300.465,
653,1665.5986,6681.1094,
654,1602.954,6011.3125,
655,1563.4324,5870.0312,
656,1591.9203,5373.0703,
657,1691.0939,6179.3086,
658,1767.5605,6317.6523,
659,1805.0552,5918.5117,
660,1763.6202,5616.004,
661,1748.5104,5616.004,
662,1731.6041,6538.4062,
663,1710.0066,7061.4805,
664,1670.1963,6955.422,
665,1670.5242,7807.703,
666,1674.2863,6572.051,
667,1637.7026,6224.4062,
668,1582.6167,6224.5625,
669,1544.1403,5980.492,
670,1536.1943,6882.3438,
671,1623.9996,6766.676,
672,1647.3964,4952.672,
673,1604.0476,5625.9375,
674,1549.9856,5777.2266,
675,1588.102,5660.1094,
676,1652.7587,7563.34,
677,1677.6439,8021.7227,
678,1606.2964,7323.0703,
679,1642.2688,6502.8867,
680,1730.2223,5049.6094,
681,1729.3907,5421.492,
682,1669.2482,5095.8633,
683,1614.691,7498.824,
684,1642.9972,7381.6562,
685,1714.3423,6336.414,
686,1679.2025,6292.7695,
687,1606.5002,5722.1133,
688,1637.9906,5826.3594,
689,1672.0226,6246.1055,
690,1692.4556,6591.914,
691,1741.1918,6766.8438,
692,1794.285,6239.324,
693,1765.8419,6139.7266,
694,1618.9493,5263.8867,
695,1565.5259,4827.047,
696,1664.2042,5630.6094,
697,1880.8615,6484.9336,
698,1905.1736,7433.1523,
699,1735.8892,6984.168,
700,1602.1808,5630.617,
701,1523.2651,4942.0273,
702,1644.3008,5376.6016,
703,1797.1846,5263.41,
704,1820.6182,5653.117,
705,1745.7078,6056.1367,
706,1626.0286,5499.3477,
707,1490.6743,5015.953,
708,1427.417,4951.91,
709,1496.5791,4479.3125,
710,1694.8748,5129.629,
711,1723.3778,5356.379,
712,1594.7682,5144.535,
713,1517.8268,4457.6953,
714,1552.2886,6396.1484,
715,1610.623,6891.9766,
716,1601.7397,5261.121,
717,1492.658,6576.5195,
718,1463.6807,6268.414,
719,1549.0557,6531.793,
720,1582.9014,6216.5664,
721,1532.5237,6442.625,
722,1477.3582,5415.621,
723,1445.1573,5688.6797,
724,1483.8785,5288.1484,
725,1521.2074,6002.7656,
726,1535.0442,7120.797,
727,1559.1606,6555.6523,
728,1684.9874,5505.91,
729,1739.1285,6270.621,
730,1711.9883,5619.375,
731,1672.2189,5659.7695,
732,1583.624,5501.086,
733,1688.4808,4951.91,
734,1721.4595,6341.586,
735,1780.3527,6780.617,
736,1841.5133,7722.676,
737,1886.4681,8080.3477,
738,1750.737,6532.6055,
739,1516.3778,5643.6367,
740,1525.1656,4914.0312,
741,1662.6714,5701.5977,
742,1758.4194,5725.0938,
743,1650.2786,5412.3516,
744,1486.7614,6304.6484,
745,1515.9291,6797.1953,
746,1638.0385,5418.0547,
747,1656.3726,5553.246,
748,1641.7001,5999.4883,
749,1654.2595,5862.918,
750,1732.3186,6768.336,
751,1852.4984,6573.5664,
752,1864.9432,6425.8125,
753,1762.1984,6452.5156,
754,1711.7742,6365.9453,
755,1692.6597,6375.6562,
756,1674.9612,6120.629,
757,1757.3823,5671.3984,
758,1826.7717,7630.801,
759,1824.0094,7954.3906,
760,1786.3574,6815.0156,
761,1681.1451,6244.508,
762,1572.5287,6119.2695,
763,1567.2952,6545.539,
764,1612.8496,5637.7656,
765,1587.1024,6018.4883,
766,1588.0375,6135.328,
767,1634.3396,5681.5586,
768,1661.8754,6473.2773,
769,1632.5588,6675.5703,
770,1537.3187,5512.4023,
771,1475.6237,5327.578,
772,1487.5193,5015.8633,
773,1540.7693,5481.082,
774,1537.2235,6143.0,
775,1540.355,6448.164,
776,1586.4406,5103.4766,
777,1619.1715,5570.457,
778,1523.3188,5179.3633,
779,1373.9634,4736.5312,
780,1484.0542,4898.4688,
781,1636.6886,5708.785,
782,1652.0587,6182.3047,
783,1555.8077,6320.715,
784,1491.3278,5431.5273,
785,1505.7344,5492.211,
786,1458.3389,6424.383,
787,1430.3812,5854.4766,
788,1481.2023,6762.8633,
789,1525.4225,8592.578,
790,1606.5176,7808.0312,
791,1599.2943,5665.9805,
792,1549.0916,6584.789,
793,1618.4634,5758.8594,
794,1673.9795,7510.547,
795,1670.9182,6810.414,
796,1657.573,5410.617,
797,1539.8474,5783.7656,
798,1483.584,5059.758,
799,1489.6171,5347.0703,
800,1618.6051,5800.047,
801,1682.504,4986.4375,
802,1564.8254,4630.2617,
803,1343.8046,5360.543,
804,1225.3075,5933.0312,
805,1288.9076,4683.9688,
806,1339.5532,5611.1406,
807,1440.1915,5578.1406,
808,1497.2166,5684.6875,
809,1461.8123,5408.7305,
810,1373.3082,5257.539,
811,1393.2155,5223.168,
812,1570.0952,6440.215,
813,1658.161,6135.953,
814,1618.1687,5868.7227,
815,1623.4736,6268.367,
816,1711.34,8148.879,
817,1771.8451,7014.176,
818,1701.1896,5548.715,
819,1532.6123,6085.742,
820,1615.9525,5413.59,
821,1712.4178,6325.3555,
822,1725.4591,6672.082,
823,1758.6073,6551.496,
824,1763.3536,6086.543,
825,1800.7434,5378.8047,
826,1695.5325,5718.926,
827,1536.5558,7569.168,
828,1523.7377,6279.6055,
829,1674.7808,5817.801,
830,1752.074,5359.922,
831,1699.9486,5546.133,
832,1515.4862,5943.199,
833,1514.1896,4812.172,
834,1505.1398,4778.0273,
835,1494.3842,4546.301,
836,1520.682,4027.8477,
837,1510.0255,4498.1445,
838,1546.7786,4843.1953,
839,1548.6537,4682.0234,
840,1427.1638,4074.7664,
841,1289.704,3801.267,
842,1291.2623,4493.453,
843,1424.5387,5787.707,
844,1557.547,6663.1562,
845,1483.792,5634.871,
846,1303.2615,4205.0312,
847,1156.384,3487.48,
