Depth,AvgAmplitude,MaxAmplitude,Dominant Frequency
62.0,3447.097412109375,13922.2421875,141.0
63.0,3589.919189453125,13825.70703125,141.0
64.0,3474.732421875,14859.3046875,119.0
65.0,3289.54638671875,14158.39453125,119.0
66.0,3426.3935546875,13483.5,77.0
67.0,3681.363525390625,14417.84375,120.0
68.0,3848.468017578125,13766.08984375,120.0
69.0,3853.694580078125,14374.05078125,120.0
70.0,3845.777099609375,13538.87109375,120.0
71.0,3893.148681640625,12704.8828125,120.0
72.0,3791.5234375,14310.234375,120.0
73.0,3639.63037109375,13944.25,120.0
74.0,3713.799072265625,14439.39453125,120.0
75.0,4099.833984375,13137.55859375,128.0
76.0,4328.15283203125,14501.98828125,128.0
77.0,4190.50341796875,14265.87109375,128.0
78.0,3897.072265625,13582.453125,98.0
79.0,4032.598388671875,13380.02734375,98.0
80.0,4461.35107421875,13521.21484375,75.0
81.0,4682.123046875,15630.00390625,85.0
82.0,4572.11181640625,14418.375,85.0
83.0,4447.86474609375,14373.2578125,85.0
84.0,4517.92919921875,15288.0234375,85.0
85.0,4708.39697265625,15539.453125,85.0
86.0,4751.94189453125,16252.34765625,145.0
87.0,4900.51220703125,16161.1015625,145.0
88.0,5020.7314453125,17857.16796875,145.0
89.0,5000.75146484375,18078.10546875,118.0
90.0,5219.17529296875,18132.87109375,99.0
91.0,5369.296875,17343.2578125,99.0
92.0,5486.2626953125,18583.2734375,99.0
93.0,5414.99267578125,18861.80078125,99.0
94.0,4989.7744140625,18347.9609375,92.0
95.0,4964.1669921875,17808.5,92.0
96.0,5314.5986328125,24127.640625,99.0
97.0,5391.267578125,26518.66796875,99.0
98.0,4917.54052734375,22823.4453125,99.0
99.0,4421.89306640625,18860.234375,99.0
100.0,4411.98388671875,17734.25,87.0
101.0,4502.69873046875,18184.62890625,87.0
102.0,4417.27734375,24997.10546875,87.0
103.0,4252.0322265625,28692.33203125,142.0
104.0,4189.5693359375,23258.17578125,90.0
105.0,4511.38720703125,19493.52734375,147.0
106.0,4786.23095703125,19870.22265625,147.0
107.0,4711.17724609375,19688.23828125,147.0
108.0,4475.88330078125,21400.2578125,96.0
109.0,4236.90625,19693.73828125,99.0
110.0,4268.560546875,22305.83203125,109.0
111.0,4278.97119140625,22305.83203125,109.0
112.0,4337.4462890625,23261.640625,109.0
113.0,4114.486328125,24629.1328125,81.0
114.0,4020.454345703125,21856.75,97.0
115.0,3968.3251953125,23112.62109375,97.0
116.0,3819.51171875,25779.4609375,88.0
117.0,3869.431884765625,22818.953125,88.0
118.0,3825.406982421875,21854.76953125,109.0
119.0,3875.18505859375,19862.68359375,122.0
120.0,4074.015625,20821.5,92.0
121.0,4220.4052734375,23116.78125,122.0
122.0,4185.51953125,20493.6015625,122.0
123.0,4157.0888671875,19442.41796875,122.0
124.0,4089.587890625,24773.40234375,122.0
125.0,4096.57275390625,25601.11328125,122.0
126.0,4197.76416015625,31684.546875,122.0
127.0,4483.73583984375,30735.05078125,122.0
128.0,4635.92529296875,28410.6328125,122.0
129.0,4695.58935546875,29364.8984375,132.0
130.0,4787.41162109375,31643.20703125,132.0
131.0,4621.90478515625,32698.453125,132.0
132.0,4550.47265625,32698.453125,132.0
133.0,4625.005859375,32481.296875,132.0
134.0,4525.3955078125,32702.64453125,115.0
135.0,4408.73974609375,32704.2265625,69.0
136.0,4250.49365234375,32704.2265625,94.0
137.0,4227.34130859375,24747.60546875,94.0
138.0,4367.666015625,27864.0234375,94.0
139.0,4467.529296875,24511.9609375,94.0
140.0,4288.9248046875,21292.359375,94.0
141.0,3910.967041015625,21783.72265625,131.0
142.0,3706.76318359375,20592.6640625,144.0
143.0,3773.2607421875,20592.6640625,97.0
144.0,3816.18359375,19745.43359375,97.0
145.0,3686.129638671875,23569.0546875,97.0
146.0,3636.051025390625,21673.6875,115.0
147.0,3490.533203125,20938.8125,115.0
148.0,3438.547607421875,18178.14453125,115.0
149.0,3559.918701171875,18231.41015625,115.0
150.0,3576.729736328125,16910.29296875,92.0
151.0,3388.965576171875,18535.546875,92.0
152.0,3367.416748046875,18209.75390625,105.0
153.0,3426.18701171875,18073.86328125,116.0
154.0,3385.49560546875,17637.59375,128.0
155.0,3215.67333984375,15303.203125,72.0
156.0,3233.0546875,18150.828125,72.0
157.0,3446.384521484375,16307.2421875,96.0
158.0,3499.156005859375,15491.87890625,96.0
159.0,3424.9169921875,15303.203125,96.0
160.0,3270.265869140625,16765.12109375,96.0
161.0,3157.299072265625,16513.16015625,72.0
162.0,3284.83154296875,12940.9140625,125.0
163.0,3512.56787109375,12203.38671875,125.0
164.0,3657.365966796875,13462.203125,125.0
165.0,3761.93798828125,14273.62109375,96.0
166.0,3643.555419921875,14410.68359375,96.0
167.0,3424.172119140625,14178.03125,81.0
168.0,3277.8408203125,12107.48046875,103.0
169.0,3266.44189453125,15208.27734375,111.0
170.0,3441.994873046875,15082.58984375,111.0
171.0,3660.103515625,13709.2890625,145.0
172.0,3774.03173828125,15437.2421875,145.0
173.0,3628.2392578125,14920.63671875,145.0
174.0,3423.915771484375,15512.7265625,110.0
175.0,3463.123779296875,13574.33203125,110.0
176.0,3595.466064453125,13917.53515625,110.0
177.0,3516.95654296875,14703.53515625,117.0
178.0,3358.519287109375,13724.89453125,117.0
179.0,3366.0107421875,13098.0703125,82.0
180.0,3338.17529296875,11671.79296875,141.0
181.0,3217.878173828125,13025.3359375,111.0
182.0,3020.682373046875,11677.88671875,92.0
183.0,3152.633056640625,11851.47265625,92.0
184.0,3244.64892578125,11978.16796875,103.0
185.0,3127.143310546875,11996.46875,103.0
186.0,2984.18408203125,13853.140625,80.0
187.0,3141.32861328125,15031.9921875,118.0
188.0,3237.5673828125,12296.7734375,92.0
189.0,3211.740478515625,13421.84765625,132.0
190.0,3013.14111328125,12053.4453125,165.0
191.0,2953.197265625,11951.515625,94.0
192.0,2934.501953125,11910.8671875,94.0
193.0,2862.687255859375,13399.72265625,103.0
194.0,2962.51416015625,12240.7265625,92.0
195.0,3112.2724609375,12315.48046875,103.0
196.0,3032.72314453125,12164.515625,103.0
197.0,2921.642578125,12367.2578125,103.0
198.0,3072.059814453125,12500.078125,88.0
199.0,3196.135498046875,13102.9921875,121.0
200.0,3242.300048828125,13034.41015625,78.0
201.0,3168.7041015625,12787.34375,78.0
202.0,3103.48681640625,11503.91015625,78.0
203.0,3076.747314453125,12266.0625,83.0
204.0,3053.36083984375,13972.45703125,124.0
205.0,3084.2880859375,12279.4140625,83.0
206.0,3034.489013671875,13261.76953125,121.0
207.0,3191.99609375,12476.27734375,110.0
208.0,3316.863037109375,15149.23046875,110.0
209.0,3222.960205078125,13353.765625,96.0
210.0,3035.386962890625,13752.9453125,96.0
211.0,2980.707763671875,13792.9375,96.0
212.0,2956.57861328125,14028.71484375,119.0
213.0,2972.86767578125,13353.765625,106.0
214.0,2903.957763671875,13353.765625,147.0
215.0,2738.61865234375,13184.9609375,129.0
216.0,2815.07958984375,12734.203125,129.0
217.0,3077.026123046875,13628.859375,129.0
218.0,3088.09765625,12535.5078125,121.0
219.0,2886.483642578125,15536.41796875,106.0
220.0,2932.1328125,15536.41796875,121.0
221.0,3107.509033203125,14695.46484375,129.0
222.0,3286.453857421875,12486.296875,105.0
223.0,3272.041748046875,13098.4375,105.0
224.0,3218.595947265625,14031.22265625,105.0
225.0,3295.32373046875,14294.1953125,105.0
226.0,3222.46337890625,14261.80859375,116.0
227.0,2917.24169921875,12862.4296875,116.0
228.0,2802.044921875,13258.0,86.0
229.0,3052.05224609375,13749.54296875,86.0
230.0,3251.26806640625,14035.4296875,92.0
231.0,3353.60107421875,14630.140625,116.0
232.0,3496.521484375,14149.11328125,92.0
233.0,3478.6796875,16323.3046875,117.0
234.0,3265.9560546875,17547.5546875,105.0
235.0,3446.162841796875,19492.47265625,118.0
236.0,3849.1806640625,19491.96875,118.0
237.0,4262.5673828125,21204.21484375,118.0
238.0,4302.01611328125,21654.25,118.0
239.0,4168.21875,21198.32421875,118.0
240.0,4070.95849609375,21814.9296875,118.0
241.0,4042.65283203125,23243.6640625,89.0
242.0,3866.010498046875,23631.9296875,104.0
243.0,3840.79150390625,24203.5625,86.0
244.0,3963.117919921875,22524.01171875,114.0
245.0,4057.29931640625,24246.7421875,114.0
246.0,3849.536865234375,25951.59765625,114.0
247.0,3516.918212890625,26405.2109375,86.0
248.0,3457.14794921875,26125.19921875,88.0
249.0,3785.328369140625,23796.140625,88.0
250.0,3964.36474609375,22326.0078125,97.0
251.0,3682.8173828125,22004.34375,97.0
252.0,3612.73388671875,20605.7890625,97.0
253.0,3815.48828125,19072.0,97.0
254.0,3875.470703125,15807.4375,91.0
255.0,3558.56396484375,16897.92578125,97.0
256.0,3483.466796875,19729.61328125,111.0
257.0,3730.16650390625,21688.41015625,111.0
258.0,3769.578369140625,19518.62890625,72.0
259.0,3560.658447265625,18062.015625,72.0
260.0,3379.35693359375,15561.3828125,72.0
261.0,3456.30322265625,14947.4140625,72.0
262.0,3601.129150390625,16605.40234375,112.0
263.0,3657.705810546875,17479.37109375,133.0
264.0,3572.503662109375,15871.3203125,112.0
265.0,3695.129150390625,13650.328125,133.0
266.0,3624.786376953125,14388.484375,112.0
267.0,3543.599609375,13990.2265625,80.0
268.0,3521.10693359375,12253.98046875,98.0
269.0,3585.8369140625,13021.85546875,98.0
270.0,3631.25244140625,14634.0859375,98.0
271.0,3453.609375,13640.9765625,111.0
272.0,3362.346435546875,12650.90625,78.0
273.0,3258.762451171875,12455.71484375,78.0
274.0,3237.631103515625,13995.8828125,94.0
275.0,3262.69580078125,14118.203125,104.0
276.0,3373.08447265625,12758.578125,122.0
277.0,3577.3662109375,14191.15234375,90.0
278.0,3553.526123046875,13669.59375,127.0
279.0,3325.802734375,11990.62890625,127.0
280.0,3355.399169921875,13378.22265625,127.0
281.0,3697.359130859375,18207.0,127.0
282.0,3720.544921875,16848.96875,127.0
283.0,3424.3232421875,16530.76953125,113.0
284.0,3067.69970703125,13432.37109375,113.0
285.0,3228.09326171875,14739.0,137.0
286.0,3520.716796875,12918.55859375,99.0
287.0,3461.118408203125,13664.2265625,99.0
288.0,3185.051025390625,14098.890625,99.0
289.0,3204.872314453125,14242.4609375,99.0
290.0,3299.863525390625,14106.0625,99.0
291.0,3332.860595703125,15412.73046875,87.0
292.0,3446.866455078125,13817.7265625,122.0
293.0,3421.3046875,15387.1484375,121.0
294.0,3385.771240234375,14450.5390625,90.0
295.0,3407.513671875,14484.33203125,90.0
296.0,3404.901123046875,13055.13671875,99.0
297.0,3426.269775390625,14717.1953125,104.0
298.0,3409.6103515625,13843.796875,104.0
299.0,3695.39697265625,14215.55078125,104.0
300.0,3833.20703125,16143.97265625,104.0
301.0,3723.62841796875,15476.86328125,104.0
302.0,3833.57861328125,12652.1796875,104.0
303.0,4193.0478515625,15913.88671875,88.0
304.0,4257.74853515625,16068.51953125,104.0
305.0,3913.207275390625,16217.33203125,104.0
306.0,4043.288818359375,14639.83984375,100.0
307.0,4338.6640625,16206.90625,100.0
308.0,4469.02783203125,17342.21875,100.0
309.0,4215.27587890625,17825.6640625,125.0
310.0,4003.69970703125,14821.37890625,151.0
311.0,4067.415771484375,13719.57421875,151.0
312.0,4112.8837890625,16627.203125,151.0
313.0,4271.94140625,16115.59765625,151.0
314.0,4201.142578125,14296.73046875,151.0
315.0,4018.971923828125,16503.86328125,88.0
316.0,3949.684814453125,15648.3046875,88.0
317.0,4061.97802734375,14833.89453125,105.0
318.0,4111.66015625,15497.1796875,105.0
319.0,4092.069091796875,15083.9609375,117.0
320.0,3904.162353515625,15236.40234375,130.0
321.0,3828.155029296875,16305.0234375,117.0
322.0,3876.00634765625,18563.2421875,117.0
323.0,3688.938232421875,17205.67578125,141.0
324.0,3503.037841796875,18886.125,141.0
325.0,3700.15087890625,14530.62890625,141.0
326.0,3854.853515625,16183.99609375,141.0
327.0,3747.622314453125,17317.375,141.0
328.0,3717.03857421875,19647.66015625,97.0
329.0,4075.859130859375,15355.72265625,65.0
330.0,3964.10888671875,15730.86328125,99.0
331.0,3695.678466796875,15413.0703125,99.0
332.0,3789.5322265625,13110.02734375,96.0
333.0,4047.10888671875,14536.90625,96.0
334.0,3869.371826171875,15311.80859375,96.0
335.0,3649.35205078125,17427.77734375,96.0
336.0,3691.59375,14682.1171875,103.0
337.0,3765.049072265625,16756.859375,103.0
338.0,3848.42529296875,15381.29296875,89.0
339.0,3663.310791015625,14718.328125,89.0
340.0,3438.2255859375,15340.6171875,89.0
341.0,3593.57861328125,15059.48046875,116.0
342.0,3852.318603515625,18144.94140625,89.0
343.0,3933.3544921875,17333.57421875,97.0
344.0,3456.3828125,13894.8125,97.0
345.0,3275.859130859375,15755.72265625,97.0
346.0,3404.494384765625,16720.03515625,97.0
347.0,3352.010009765625,18078.0390625,99.0
348.0,3286.033203125,16673.921875,99.0
349.0,3370.484375,17577.20703125,92.0
350.0,3581.76318359375,15770.453125,94.0
351.0,3447.992919921875,16634.66796875,103.0
352.0,3161.267578125,15749.5625,94.0
353.0,3133.88427734375,13239.74609375,94.0
354.0,3308.646484375,14736.04296875,94.0
355.0,3436.088623046875,16132.82421875,118.0
356.0,3627.848388671875,16479.5546875,87.0
357.0,3624.6044921875,16124.02734375,115.0
358.0,3239.548828125,13322.953125,115.0
359.0,3167.29736328125,13241.55078125,100.0
360.0,3374.37744140625,14606.87890625,100.0
361.0,3323.19580078125,14804.8671875,72.0
362.0,3241.493408203125,14777.86328125,94.0
363.0,3417.004638671875,13451.64453125,94.0
364.0,3301.247802734375,13580.61328125,94.0
365.0,3243.014404296875,16200.078125,94.0
366.0,3328.164794921875,15829.0859375,92.0
367.0,3263.7509765625,15725.1640625,92.0
368.0,3218.4912109375,16672.46484375,92.0
369.0,3355.9130859375,14213.0390625,92.0
370.0,3604.1240234375,12214.328125,92.0
371.0,3481.16748046875,13726.78515625,92.0
372.0,3453.52392578125,12962.76953125,92.0
373.0,3503.283447265625,12818.37890625,92.0
374.0,3746.492431640625,13975.22265625,92.0
375.0,3815.662841796875,15141.72265625,92.0
376.0,3622.904541015625,14570.33984375,84.0
377.0,3610.478759765625,13169.71484375,90.0
378.0,3628.596923828125,14808.1875,84.0
379.0,3587.814453125,17141.3828125,84.0
380.0,3359.701171875,16665.234375,82.0
381.0,3480.529296875,14026.28125,82.0
382.0,3569.12109375,13577.50390625,82.0
383.0,3532.10498046875,13872.46484375,82.0
384.0,3474.04345703125,13896.125,92.0
385.0,3541.2919921875,13006.98828125,89.0
386.0,3535.954833984375,13489.41796875,83.0
387.0,3621.788330078125,16259.125,83.0
388.0,3649.38427734375,14170.796875,83.0
389.0,3628.970703125,14906.125,97.0
390.0,3765.59765625,16233.6328125,96.0
391.0,3975.4638671875,18101.4609375,96.0
392.0,4224.71044921875,18587.2109375,96.0
393.0,3883.80322265625,15537.74609375,87.0
394.0,3628.392822265625,14896.2890625,116.0
395.0,4164.31640625,15302.33203125,87.0
396.0,4429.9248046875,15102.109375,113.0
397.0,4282.05029296875,15682.95703125,82.0
398.0,3914.435791015625,13777.0703125,98.0
399.0,3850.973876953125,14825.18359375,97.0
400.0,3861.95361328125,16299.64453125,97.0
401.0,3997.09326171875,13149.6015625,97.0
402.0,4040.918212890625,13559.5859375,97.0
403.0,3726.419921875,12365.23046875,99.0
404.0,3480.2041015625,13854.9609375,123.0
405.0,3804.201904296875,13973.80078125,81.0
406.0,4030.025634765625,15036.61328125,100.0
407.0,3887.325439453125,14289.85546875,105.0
408.0,3891.431640625,15029.390625,105.0
409.0,4012.012939453125,15833.75390625,105.0
410.0,4006.28125,16852.77734375,105.0
411.0,3958.898193359375,15668.96484375,100.0
412.0,4040.621337890625,15251.03125,100.0
413.0,3853.269775390625,15856.12109375,100.0
414.0,3708.001953125,15938.2890625,111.0
415.0,3598.75634765625,14812.06640625,111.0
416.0,3618.82958984375,15105.50390625,103.0
417.0,3607.867919921875,16712.47265625,148.0
418.0,3580.254638671875,13712.94921875,110.0
419.0,3398.45849609375,11569.3828125,110.0
420.0,3328.445556640625,12681.50390625,139.0
421.0,3498.367431640625,12554.47265625,107.0
422.0,3689.075927734375,14010.98046875,107.0
423.0,3656.115966796875,14221.09375,123.0
424.0,3690.445556640625,15855.77734375,80.0
425.0,3732.3515625,16427.15625,104.0
426.0,3777.25537109375,13275.28125,104.0
427.0,3771.39990234375,16131.6015625,107.0
428.0,3806.015869140625,15006.140625,98.0
429.0,3822.634521484375,15575.18359375,120.0
430.0,3858.17919921875,16560.0,106.0
431.0,3976.774169921875,16925.66796875,121.0
432.0,3878.13720703125,16199.4375,106.0
433.0,3785.329345703125,15256.09375,128.0
434.0,3902.505859375,15559.2265625,106.0
435.0,3985.55078125,14321.8671875,106.0
436.0,3856.74365234375,14247.26953125,155.0
437.0,3670.569091796875,14576.953125,108.0
438.0,3662.975341796875,13955.546875,108.0
439.0,3686.16162109375,15224.234375,102.0
440.0,3688.094970703125,13975.734375,106.0
441.0,3558.71142578125,13377.390625,106.0
442.0,3470.73388671875,14420.0546875,96.0
443.0,3653.9501953125,16238.48046875,136.0
444.0,3708.55615234375,18803.796875,82.0
445.0,3682.60546875,14485.88671875,103.0
446.0,3597.551025390625,15922.10546875,103.0
447.0,3665.578857421875,14472.90625,116.0
448.0,3653.67041015625,16575.19921875,95.0
449.0,3571.06982421875,13586.7734375,121.0
450.0,3334.33740234375,14534.48046875,129.0
451.0,3562.9384765625,15004.01171875,110.0
452.0,3862.79736328125,14467.57421875,132.0
453.0,3739.001953125,17163.91796875,125.0
454.0,3452.276611328125,16236.140625,102.0
455.0,3542.532958984375,14068.79296875,121.0
456.0,3670.177490234375,14033.21484375,114.0
457.0,3621.392578125,14148.63671875,102.0
458.0,3603.12548828125,14878.109375,128.0
459.0,3464.194091796875,17942.28125,75.0
460.0,3302.117919921875,13326.26171875,75.0
461.0,3384.252685546875,14183.83984375,75.0
462.0,3509.868896484375,14862.63671875,84.0
463.0,3318.455078125,14638.3515625,132.0
464.0,3316.0869140625,13316.34375,84.0
465.0,3463.52197265625,12819.17578125,82.0
466.0,3371.303955078125,14870.15625,82.0
467.0,3372.7978515625,12657.59375,82.0
468.0,3513.517578125,14332.0,160.0
469.0,3349.958251953125,14366.328125,93.0
470.0,3213.1962890625,12116.59375,73.0
471.0,3317.809814453125,14694.171875,92.0
472.0,3291.345947265625,13926.21484375,92.0
473.0,3323.668701171875,15054.09375,90.0
474.0,3512.009521484375,14461.73046875,92.0
475.0,3537.11572265625,13807.3125,125.0
476.0,3341.75439453125,16430.24609375,125.0
477.0,3146.1943359375,13566.2578125,89.0
478.0,3203.423828125,15578.140625,132.0
479.0,3383.74560546875,13241.44140625,130.0
480.0,3421.783447265625,14894.64453125,87.0
481.0,3176.758544921875,13112.2890625,87.0
482.0,2938.24169921875,12209.6328125,87.0
483.0,3132.98095703125,12647.69921875,132.0
484.0,3421.780517578125,14172.6328125,86.0
485.0,3356.986328125,15010.8671875,93.0
486.0,3249.297119140625,13224.36328125,93.0
487.0,3207.773193359375,12701.69140625,71.0
488.0,3186.337646484375,19814.171875,144.0
489.0,3239.916015625,20639.76171875,99.0
490.0,3180.1552734375,13622.2421875,106.0
491.0,3193.29443359375,14291.46484375,107.0
492.0,3202.457275390625,14360.08203125,114.0
493.0,3455.510009765625,15871.65234375,102.0
494.0,3511.66357421875,13016.1796875,80.0
495.0,3382.550537109375,13709.13671875,98.0
496.0,3471.57861328125,13501.765625,89.0
497.0,3912.1484375,13960.81640625,89.0
498.0,3921.899658203125,12571.4296875,89.0
499.0,3582.643310546875,13184.453125,93.0
500.0,3662.80615234375,13456.5,99.0
501.0,4030.787353515625,13668.41015625,99.0
502.0,3806.52001953125,13974.11328125,112.0
503.0,3477.306640625,13974.80078125,93.0
504.0,3595.336181640625,13578.0,100.0
505.0,3645.78271484375,16736.3125,100.0
506.0,3499.8125,13646.375,100.0
507.0,3482.4013671875,14137.40625,114.0
508.0,3538.0380859375,12359.1953125,94.0
509.0,3365.4013671875,14157.35546875,109.0
510.0,3260.53759765625,13453.4765625,89.0
511.0,3362.86669921875,12672.078125,89.0
512.0,3382.9462890625,16780.5234375,89.0
513.0,3054.206787109375,12772.4609375,93.0
514.0,3144.270263671875,14552.58203125,93.0
515.0,3603.757080078125,13098.70703125,107.0
516.0,3650.27978515625,12988.79296875,107.0
517.0,3429.671142578125,14508.21875,107.0
518.0,3491.600830078125,11991.4140625,99.0
519.0,3667.506103515625,14258.1875,108.0
520.0,3672.779296875,14467.67578125,108.0
521.0,3610.659423828125,13231.55859375,108.0
522.0,3460.496337890625,11925.90625,88.0
523.0,3388.9619140625,13875.80859375,79.0
524.0,3544.96826171875,14950.8046875,88.0
525.0,3684.9033203125,15135.41796875,83.0
526.0,3568.814697265625,15990.70703125,93.0
527.0,3491.729248046875,14542.91796875,103.0
528.0,3757.68896484375,14141.80078125,100.0
529.0,4038.9794921875,16257.21875,100.0
530.0,3793.353271484375,16390.4765625,101.0
531.0,3677.33740234375,12480.72265625,97.0
532.0,3808.582275390625,14730.09375,95.0
533.0,3908.849609375,15930.94140625,95.0
534.0,3640.98583984375,17903.0,74.0
535.0,3610.82373046875,14590.65234375,115.0
536.0,3705.95361328125,14514.12890625,106.0
537.0,3763.7138671875,13946.140625,106.0
538.0,3683.07080078125,15139.21484375,82.0
539.0,3664.862060546875,14664.09375,75.0
540.0,3739.640625,16741.5078125,88.0
541.0,3998.869140625,14514.56640625,140.0
542.0,4032.450927734375,12081.05859375,71.0
543.0,3935.367919921875,14948.85546875,67.0
544.0,4047.455810546875,14689.25390625,87.0
545.0,4232.98828125,14940.09375,92.0
546.0,4101.720703125,14996.91796875,92.0
547.0,4083.482421875,16232.3359375,67.0
548.0,4311.04638671875,14440.1875,84.0
549.0,4236.82861328125,14925.70703125,79.0
550.0,3965.38134765625,13788.51171875,93.0
551.0,3705.593017578125,14648.62109375,100.0
552.0,4025.51416015625,13656.82421875,106.0
553.0,4061.177978515625,13636.37890625,106.0
554.0,3854.638671875,13788.51171875,105.0
555.0,3660.987060546875,14288.125,101.0
556.0,3744.91845703125,15042.90234375,105.0
557.0,3995.957763671875,14814.83203125,100.0
558.0,3890.862548828125,12849.88671875,108.0
559.0,3782.34033203125,13618.04296875,81.0
560.0,3699.980712890625,15598.83984375,116.0
561.0,3400.876708984375,13258.0625,75.0
562.0,3328.165771484375,13761.80859375,156.0
563.0,3449.937255859375,13456.09375,156.0
564.0,3545.37744140625,13541.5078125,140.0
565.0,3426.31396484375,13252.2421875,83.0
566.0,3587.72216796875,11948.23828125,94.0
567.0,3582.5380859375,13003.51953125,83.0
568.0,3470.989990234375,12431.9375,64.0
569.0,3298.7939453125,14196.7109375,114.0
570.0,3539.34619140625,16515.3671875,66.0
571.0,3772.004638671875,16141.3515625,114.0
572.0,3689.86572265625,12953.0,114.0
573.0,3413.181884765625,14297.17578125,71.0
574.0,3409.8603515625,13164.421875,71.0
575.0,3517.784912109375,19202.64453125,79.0
576.0,3620.540283203125,16002.203125,99.0
577.0,3702.466796875,14812.921875,141.0
578.0,3593.692626953125,14225.109375,121.0
579.0,3240.6416015625,13590.70703125,73.0
580.0,3304.940673828125,14673.00390625,110.0
581.0,3667.093994140625,15110.16015625,110.0
582.0,3645.552490234375,14107.7109375,110.0
583.0,3190.715087890625,11372.625,88.0
584.0,3419.394775390625,12252.09375,88.0
585.0,3682.90673828125,13797.83984375,71.0
586.0,3402.666259765625,14087.83203125,71.0
587.0,3221.3876953125,13344.55859375,71.0
588.0,3504.6708984375,14010.98046875,87.0
589.0,3674.717041015625,13080.95703125,81.0
590.0,3485.7119140625,11927.40234375,81.0
591.0,3514.7900390625,14810.6875,71.0
592.0,3741.54931640625,13982.5,71.0
593.0,3719.35302734375,13541.79296875,70.0
594.0,3458.27197265625,12305.1171875,110.0
595.0,3520.95751953125,12882.16015625,64.0
596.0,3712.7529296875,13981.49609375,71.0
597.0,3873.199951171875,13077.8984375,70.0
598.0,3657.297119140625,13031.90234375,70.0
599.0,3491.33984375,14097.83203125,70.0
600.0,3512.70849609375,15934.93359375,70.0
601.0,3557.216796875,14086.12109375,83.0
602.0,3522.544677734375,12897.1796875,70.0
603.0,3470.838134765625,15130.70703125,70.0
604.0,3520.763916015625,15093.5,70.0
605.0,3721.439208984375,14766.92578125,70.0
606.0,3703.123779296875,15456.734375,70.0
607.0,3570.14892578125,13870.58984375,70.0
608.0,3617.455322265625,15679.796875,70.0
609.0,3811.32373046875,15751.59765625,84.0
610.0,3609.33935546875,17172.796875,88.0
611.0,3437.461669921875,16217.8203125,105.0
612.0,3621.521728515625,16018.0234375,113.0
613.0,3632.272705078125,16446.9453125,113.0
614.0,3450.896240234375,13074.80078125,77.0
615.0,3233.95849609375,16663.7421875,113.0
616.0,3486.722900390625,14201.0,73.0
617.0,3670.65625,17795.0546875,73.0
618.0,3568.48095703125,15368.453125,73.0
619.0,3337.90869140625,13063.87890625,106.0
620.0,3306.717041015625,11791.63671875,79.0
621.0,3487.786376953125,12947.90625,106.0
622.0,3556.819580078125,13572.63671875,71.0
623.0,3623.556640625,13984.546875,100.0
624.0,3544.72119140625,13852.203125,87.0
625.0,3531.935302734375,15488.28125,84.0
626.0,3690.907470703125,13249.20703125,70.0
