Depth,AvgAmplitude,MaxAmplitude,Dominant Frequency
128.0,4012.855224609375,15744.07421875,122.0
129.0,4050.207763671875,13659.98046875,151.0
130.0,4507.47705078125,18180.62890625,110.0
131.0,4534.51708984375,15195.75,117.0
132.0,4329.95654296875,16620.98046875,117.0
133.0,4071.708984375,15817.17578125,92.0
134.0,4406.0439453125,15195.75,147.0
135.0,4478.89794921875,17895.81640625,106.0
136.0,4454.61328125,13618.41015625,157.0
137.0,4345.130859375,17474.015625,101.0
138.0,4276.1923828125,17870.078125,129.0
139.0,4187.869140625,16540.0703125,80.0
140.0,3969.578125,15151.74609375,121.0
141.0,3763.430908203125,14932.15625,136.0
142.0,3658.343994140625,13032.20703125,113.0
143.0,3697.9833984375,12138.4140625,135.0
144.0,3594.769287109375,13973.125,99.0
145.0,3601.97607421875,18219.953125,78.0
146.0,3663.088623046875,17545.140625,100.0
147.0,3420.11083984375,12207.42578125,93.0
148.0,3592.04150390625,15966.62109375,126.0
149.0,3627.14501953125,15385.73828125,153.0
150.0,3424.4228515625,15925.58984375,143.0
151.0,3358.0712890625,10540.2265625,143.0
152.0,3597.77685546875,14708.59765625,89.0
153.0,3680.647216796875,16129.203125,118.0
154.0,3450.338134765625,13097.6171875,115.0
155.0,3267.129638671875,11218.390625,166.0
156.0,3243.268310546875,10394.83984375,72.0
157.0,3323.262451171875,11092.3203125,148.0
158.0,3213.06298828125,10768.6640625,108.0
159.0,3079.611328125,10567.3828125,146.0
160.0,3389.4599609375,12662.015625,146.0
161.0,3626.049072265625,13682.578125,98.0
162.0,3317.106201171875,11753.63671875,98.0
163.0,3030.812744140625,12256.078125,146.0
164.0,3381.13623046875,12664.01171875,150.0
165.0,3600.4912109375,15798.671875,116.0
166.0,3602.12890625,13538.1875,82.0
167.0,3304.478759765625,11011.0234375,101.0
168.0,3311.117431640625,11846.48828125,177.0
169.0,3154.602294921875,16049.44140625,149.0
170.0,3294.371337890625,13267.42578125,137.0
171.0,3415.20947265625,12904.453125,100.0
172.0,3279.95361328125,14472.28515625,97.0
173.0,3297.90869140625,12502.75390625,101.0
174.0,3268.1103515625,14099.01171875,106.0
175.0,3367.5654296875,12640.4921875,106.0
176.0,3384.235107421875,13459.390625,113.0
177.0,3309.134765625,13242.9453125,163.0
178.0,3214.284423828125,14756.2890625,101.0
179.0,3282.607666015625,12102.140625,102.0
180.0,3369.1376953125,15269.0546875,102.0
181.0,3309.72607421875,12457.34375,117.0
182.0,3392.452880859375,13242.9453125,146.0
183.0,3483.16943359375,11610.921875,118.0
184.0,3217.594970703125,10673.76171875,81.0
185.0,3226.6923828125,12608.3046875,128.0
186.0,3638.118408203125,14828.00390625,144.0
187.0,3591.229736328125,13538.54296875,125.0
188.0,3398.90380859375,14808.09765625,93.0
189.0,3534.412109375,12900.99609375,159.0
190.0,3695.171142578125,13291.8046875,85.0
191.0,3549.476318359375,17291.80078125,104.0
192.0,3513.666015625,13574.08984375,101.0
193.0,3721.593994140625,13143.62890625,107.0
194.0,3580.73046875,11560.52734375,128.0
195.0,3319.602783203125,13672.5859375,109.0
196.0,3429.171875,13940.67578125,109.0
197.0,3661.794677734375,11709.31640625,127.0
198.0,3609.65380859375,13301.44140625,106.0
199.0,3367.86865234375,13301.44140625,164.0
200.0,3406.524169921875,12840.03515625,146.0
201.0,3607.360107421875,14573.3359375,112.0
202.0,3705.38134765625,13012.15625,84.0
203.0,3570.7490234375,10706.27734375,112.0
204.0,3392.85595703125,9812.125,112.0
205.0,3686.706787109375,13165.37890625,110.0
206.0,3836.927490234375,16709.90625,129.0
207.0,3926.79736328125,13516.77734375,144.0
208.0,3853.288330078125,11876.21484375,154.0
209.0,3789.684326171875,14354.328125,97.0
210.0,3701.063720703125,13639.92578125,128.0
211.0,3593.721923828125,13480.35546875,139.0
212.0,3901.0087890625,15386.5546875,128.0
213.0,3979.0107421875,14936.9609375,147.0
214.0,3789.9365234375,13855.58203125,91.0
215.0,3599.482421875,14169.80859375,157.0
216.0,3804.5029296875,12957.09765625,157.0
217.0,3865.361083984375,13127.1796875,91.0
218.0,3861.814453125,13400.64453125,86.0
219.0,3847.740478515625,12093.19921875,127.0
220.0,4043.738037109375,13631.3984375,149.0
221.0,4002.77880859375,13000.51171875,147.0
222.0,3736.876220703125,14000.01953125,152.0
223.0,3600.90283203125,14506.9140625,86.0
224.0,4060.875244140625,13753.23828125,86.0
225.0,4297.42578125,15370.7734375,149.0
226.0,4141.7353515625,16110.18359375,151.0
227.0,3622.30126953125,14112.1328125,149.0
228.0,3753.596435546875,12483.79296875,148.0
229.0,4120.46142578125,14721.453125,93.0
230.0,3746.066650390625,15229.15625,87.0
231.0,3358.2626953125,13972.765625,97.0
232.0,3494.76025390625,15153.19140625,85.0
233.0,3871.0029296875,11956.21484375,102.0
234.0,3744.37060546875,11083.67578125,145.0
235.0,3267.93115234375,11775.81640625,146.0
236.0,3447.2646484375,11898.48046875,146.0
237.0,3889.335205078125,12862.796875,101.0
238.0,3775.648193359375,12467.28515625,146.0
239.0,3538.98388671875,14094.01171875,88.0
240.0,3747.617919921875,13226.8359375,126.0
241.0,4177.111328125,16793.078125,88.0
242.0,4166.59765625,17017.90234375,154.0
243.0,4101.6533203125,16309.0625,107.0
244.0,3940.362060546875,13492.41796875,83.0
245.0,3835.869873046875,14115.91796875,107.0
246.0,3851.078857421875,17581.609375,109.0
247.0,3746.27685546875,15014.6953125,118.0
248.0,3705.1943359375,13352.7734375,82.0
249.0,3632.580810546875,12861.94921875,147.0
250.0,3473.92919921875,14518.1484375,161.0
251.0,3578.418701171875,12432.0625,128.0
252.0,3502.6298828125,11534.49609375,
253.0,3610.49755859375,14351.05859375,
254.0,4033.241455078125,13494.50390625,
255.0,4002.1474609375,11378.0703125,
256.0,3452.6279296875,13484.68359375,
257.0,3446.02490234375,14314.51171875,
258.0,3565.7158203125,12171.5234375,
259.0,3614.89599609375,11843.4453125,
260.0,3491.894287109375,10787.74609375,
261.0,3293.79150390625,11634.12109375,
262.0,3392.718017578125,12893.328125,
263.0,3467.418212890625,11660.0546875,
264.0,3284.6943359375,14615.265625,
265.0,3329.377685546875,13276.46484375,
266.0,3438.5693359375,11074.25,
267.0,3731.040771484375,12511.53515625,
268.0,3754.38427734375,12547.8203125,
269.0,3569.115234375,11759.56640625,
270.0,3435.6650390625,11798.78515625,
271.0,3509.458984375,13546.75390625,
272.0,3671.9638671875,15744.0703125,
273.0,3528.840576171875,15841.4609375,
274.0,3646.07470703125,16209.8671875,
275.0,3613.1142578125,11395.11328125,
276.0,3617.3154296875,12662.73828125,
277.0,3742.2509765625,15286.55078125,
278.0,3796.887939453125,14981.84375,
279.0,3637.72412109375,11246.8125,
280.0,3571.058837890625,10030.90234375,
281.0,3771.67626953125,15263.0546875,
282.0,3760.68798828125,14505.828125,
283.0,3731.392578125,12462.60546875,
284.0,3689.170654296875,11305.74609375,
285.0,3579.299072265625,14252.328125,
286.0,3639.62255859375,13242.9453125,
287.0,3578.084716796875,12794.59375,
288.0,3535.58984375,12551.07421875,
289.0,3393.332763671875,14856.23828125,
290.0,3572.011962890625,13648.4140625,
291.0,3496.3857421875,10507.58203125,
292.0,3131.508056640625,9817.140625,
293.0,3066.48486328125,10532.4453125,
294.0,3355.28369140625,10383.1171875,
295.0,3598.11181640625,12912.03515625,
296.0,3665.65673828125,14968.234375,
297.0,3423.26220703125,12308.32421875,
298.0,3244.98486328125,10232.40625,
299.0,3446.587646484375,10386.76953125,
300.0,3514.677001953125,12854.38671875,
301.0,3237.65673828125,13711.34375,
302.0,3128.908203125,11360.9765625,
303.0,3263.132080078125,9093.54296875,
304.0,3312.776611328125,11324.22265625,
305.0,3400.525390625,11567.81640625,
306.0,3571.760986328125,10369.53125,
307.0,3694.038818359375,11266.03515625,
308.0,3603.169921875,10408.8359375,
309.0,3584.85498046875,12381.21484375,
310.0,3792.23681640625,11956.8984375,
311.0,3691.046875,14150.82421875,
312.0,3454.912841796875,13689.4453125,
313.0,3417.486572265625,12307.8671875,
314.0,3741.230712890625,15506.5703125,
315.0,3936.03466796875,14424.71875,
316.0,3863.156494140625,12634.1875,
317.0,3953.006591796875,13973.125,
318.0,4032.615234375,14526.21875,
319.0,4071.51611328125,14864.3359375,
320.0,3985.240234375,14648.91015625,
321.0,4072.40771484375,15477.1640625,
322.0,3886.762939453125,15269.4765625,
323.0,3617.06298828125,11990.171875,
324.0,3461.316650390625,14924.86328125,
325.0,3912.35888671875,14782.98828125,
326.0,3941.975830078125,13512.578125,
327.0,3513.322265625,13917.1640625,
328.0,3526.51171875,12376.1875,
329.0,3830.06640625,13050.609375,
330.0,3714.79248046875,12126.671875,
331.0,3455.8876953125,14256.484375,
332.0,3505.725830078125,13570.86328125,
333.0,3559.676513671875,13305.015625,
334.0,3516.85009765625,13201.99609375,
335.0,3351.284423828125,13617.80859375,
336.0,3487.9404296875,10846.73828125,
337.0,3688.516357421875,13706.58203125,
338.0,3516.653076171875,11067.19140625,
339.0,3306.897705078125,11560.53515625,
340.0,3562.891357421875,11170.17578125,
341.0,3441.746337890625,13341.2421875,
342.0,3238.71337890625,10965.2265625,
343.0,3338.027587890625,11446.328125,
344.0,3464.708984375,11330.43359375,
345.0,3312.63232421875,11170.17578125,
346.0,3232.642333984375,11077.66015625,
347.0,3426.59814453125,12425.1015625,
348.0,3390.02294921875,13867.65234375,
349.0,3356.469970703125,12948.2734375,
350.0,3715.364013671875,12581.8125,
351.0,3931.59765625,13415.1484375,
352.0,3930.35791015625,14064.0703125,
353.0,3713.181884765625,11643.00390625,
354.0,3587.557373046875,10961.38671875,
355.0,3966.056884765625,11256.29296875,
356.0,4006.95458984375,14312.9921875,
357.0,3944.85205078125,11758.87890625,
358.0,3657.957275390625,13133.875,
359.0,3697.743408203125,13202.08203125,
360.0,3849.012451171875,13784.125,
361.0,3815.6875,13584.40234375,
362.0,3430.387939453125,13593.8515625,
363.0,3521.537841796875,12607.0625,
364.0,3778.666748046875,13573.25390625,
365.0,3694.15771484375,14723.52734375,
366.0,3493.037109375,13574.38671875,
367.0,3363.3369140625,11463.73046875,
368.0,3448.32568359375,11157.671875,
369.0,3668.98095703125,13458.22265625,
370.0,3913.181640625,13418.54296875,
371.0,3790.88525390625,15995.90234375,
372.0,3508.122802734375,12382.9609375,
373.0,3522.5341796875,12892.1953125,
374.0,3624.68701171875,12109.0390625,
375.0,3837.67529296875,13781.984375,
376.0,4139.9072265625,13780.0,
377.0,4173.14794921875,16284.38671875,
378.0,3585.048828125,13512.578125,
379.0,3665.330322265625,12032.38671875,
380.0,4052.28955078125,16633.00390625,
381.0,3891.414794921875,13919.8203125,
382.0,3492.22509765625,16597.68359375,
383.0,3621.37353515625,14396.3125,
384.0,3935.7939453125,11689.9375,
385.0,3878.395263671875,13965.8359375,
386.0,3802.7861328125,15031.89453125,
387.0,3721.116943359375,15093.2109375,
388.0,3934.288330078125,14797.0625,
389.0,4017.18115234375,13852.1796875,
390.0,4063.8076171875,15317.3125,
391.0,3585.777099609375,13949.78515625,
392.0,3339.486083984375,12881.515625,
393.0,3458.054443359375,13090.2265625,
394.0,3570.3818359375,15708.2734375,
395.0,3677.771728515625,12733.22265625,
396.0,4111.99072265625,14872.34375,
397.0,3998.4853515625,14892.515625,
398.0,3736.94140625,16724.41015625,
399.0,3779.279541015625,14193.3828125,
400.0,4227.82080078125,15662.375,
401.0,4209.86572265625,15661.875,
402.0,3770.568359375,16179.625,
403.0,3726.715087890625,13069.5859375,
404.0,4015.684326171875,13839.94140625,
405.0,3938.085693359375,14238.0703125,
406.0,3832.180908203125,15144.12890625,
407.0,4240.8076171875,19073.55859375,
408.0,4487.00146484375,19961.45703125,
409.0,4066.563232421875,15023.73828125,
410.0,3625.987548828125,14128.87109375,
411.0,3885.743408203125,14518.25390625,
412.0,4118.4033203125,13174.55859375,
413.0,3937.861328125,12144.5546875,
414.0,3725.9375,13604.55078125,
415.0,3978.079833984375,15750.6171875,
416.0,4100.5859375,16049.5390625,
417.0,3964.739013671875,14276.78515625,
418.0,4013.70849609375,14378.796875,
419.0,4118.66455078125,15403.00390625,
420.0,4295.02734375,16567.9375,
421.0,4554.1201171875,16527.7109375,
422.0,4565.41455078125,14099.01171875,
423.0,4201.8662109375,13613.3515625,
424.0,4190.70849609375,15758.6796875,
425.0,4746.10205078125,13251.08984375,
426.0,4522.5947265625,14718.1875,
427.0,4160.73291015625,17215.66796875,
428.0,3944.367919921875,13678.43359375,
429.0,3962.046630859375,14550.078125,
430.0,3937.21728515625,16597.37890625,
431.0,3429.250732421875,13066.01953125,
432.0,3231.515380859375,13211.359375,
433.0,3463.84033203125,13572.4921875,
434.0,3802.13720703125,12075.65234375,
435.0,3667.112060546875,12834.63671875,
436.0,3657.06591796875,12639.26953125,
437.0,3935.162109375,12686.13671875,
438.0,3740.505615234375,15969.60546875,
439.0,3656.219970703125,11740.5703125,
440.0,3769.220947265625,14444.87890625,
441.0,3762.097900390625,12759.64453125,
442.0,3556.6298828125,12607.47265625,
443.0,3532.677734375,12584.68359375,
444.0,3348.444580078125,12580.5078125,
445.0,3464.112548828125,12702.796875,
446.0,3876.71826171875,12819.91015625,
447.0,3800.13330078125,11472.75390625,
448.0,3525.490966796875,12995.8671875,
449.0,3396.08203125,11615.0390625,
450.0,3466.3466796875,12381.7265625,
451.0,3261.932373046875,12612.2734375,
452.0,3162.476318359375,12030.01171875,
453.0,3307.69189453125,11411.0078125,
454.0,3593.181396484375,12847.4375,
455.0,3690.371826171875,11457.22265625,
456.0,3414.013427734375,12463.8828125,
457.0,3503.4111328125,11347.30078125,
458.0,3682.12646484375,14389.2734375,
459.0,3767.974853515625,14003.0859375,
460.0,3762.958740234375,15296.5859375,
461.0,3696.79345703125,11819.40625,
462.0,3654.152099609375,12458.33984375,
463.0,3622.490478515625,13655.6796875,
464.0,3617.474365234375,11994.34375,
465.0,3524.702880859375,11089.2421875,
466.0,3180.3447265625,13855.53515625,
467.0,3331.193359375,13049.92578125,
468.0,3558.18408203125,12431.8359375,
469.0,3672.868408203125,12747.265625,
470.0,3328.696533203125,12914.78515625,
471.0,3347.9775390625,10908.60546875,
472.0,3573.31982421875,11704.70703125,
473.0,3544.936767578125,10582.453125,
474.0,3537.416259765625,12878.71875,
475.0,3634.4560546875,12364.25,
476.0,3620.90673828125,12427.6484375,
477.0,3338.551025390625,12702.296875,
478.0,3389.65087890625,16054.29296875,
479.0,3438.609130859375,12789.3984375,
480.0,3461.24755859375,12663.24609375,
481.0,3468.014892578125,13265.9453125,
482.0,3622.736572265625,13912.69921875,
483.0,3504.011474609375,13008.62890625,
484.0,3236.44482421875,12998.85546875,
485.0,3455.43310546875,11976.96484375,
486.0,3502.25244140625,12551.5234375,
487.0,3186.050048828125,12453.1640625,
488.0,3374.552490234375,14370.21875,
489.0,3584.319091796875,13432.15234375,
490.0,3295.57763671875,12577.6796875,
491.0,3139.793212890625,10834.9921875,
492.0,3051.698486328125,13042.1484375,
493.0,3280.02099609375,11033.57421875,
494.0,3650.94873046875,11962.59765625,
495.0,3983.895263671875,13509.83984375,
496.0,4058.563720703125,15366.44140625,
497.0,3912.9404296875,16915.0,
498.0,3530.913818359375,12473.41796875,
499.0,3488.2392578125,13555.55859375,
500.0,3667.956298828125,15708.2734375,
501.0,3625.216064453125,13804.23828125,
502.0,3521.65283203125,13895.87890625,
503.0,3582.23681640625,14048.4296875,
504.0,3632.99169921875,14150.9765625,
505.0,3630.512939453125,12243.78125,
506.0,3578.065185546875,13887.46484375,
507.0,3661.933837890625,10952.55078125,
508.0,3505.46875,13207.55859375,
509.0,3449.2275390625,15897.98828125,
510.0,3623.582763671875,12467.2421875,
511.0,3641.50146484375,11728.53125,
512.0,3579.843505859375,11505.23046875,
513.0,3727.9873046875,12005.45703125,
514.0,3736.780517578125,13030.36328125,
515.0,3551.893310546875,15638.78515625,
516.0,3700.28076171875,12037.3515625,
517.0,3856.623779296875,14381.5390625,
518.0,3931.21923828125,14622.39453125,
519.0,3737.114501953125,16221.71875,
520.0,3635.08251953125,13864.9609375,
521.0,3408.685791015625,13411.7421875,
522.0,3500.653564453125,11372.078125,
523.0,3841.71044921875,13925.50390625,
524.0,3679.79541015625,16246.41796875,
525.0,3206.51953125,10779.18359375,
526.0,3350.943115234375,14382.80078125,
527.0,3480.239501953125,16046.92578125,
528.0,3284.263427734375,14780.578125,
529.0,3032.75439453125,11510.42578125,
530.0,3213.924560546875,11503.3984375,
531.0,3456.926513671875,12127.62109375,
532.0,3567.12890625,11769.75390625,
533.0,3523.385009765625,12857.71484375,
534.0,3668.873291015625,12072.6953125,
535.0,3937.873291015625,12498.75390625,
536.0,3883.00341796875,14261.10546875,
537.0,3811.80517578125,13467.40234375,
538.0,3766.787353515625,13753.984375,
539.0,3793.210693359375,12963.109375,
540.0,3567.573974609375,15061.2578125,
541.0,3567.8994140625,13127.1796875,
542.0,3685.091064453125,13867.65234375,
543.0,3638.938720703125,15004.34375,
544.0,3635.716796875,14719.62890625,
545.0,3554.084716796875,16755.62109375,
546.0,3589.3740234375,15529.6875,
547.0,3738.85107421875,14000.25,
548.0,3986.59228515625,15364.04296875,
549.0,3806.32275390625,14543.85546875,
550.0,3528.998779296875,12202.21875,
551.0,3230.75341796875,13591.31640625,
552.0,3573.114501953125,14457.67578125,
553.0,3701.2373046875,13543.2265625,
554.0,3489.882568359375,12419.2109375,
555.0,3654.86279296875,13051.16796875,
556.0,4015.1416015625,13185.3984375,
557.0,4005.411376953125,13189.59765625,
558.0,3664.916259765625,12848.140625,
559.0,3931.82421875,11725.484375,
560.0,4107.93896484375,13245.609375,
561.0,3913.956787109375,13496.26171875,
562.0,3659.484375,11455.7734375,
563.0,3634.818359375,16236.04296875,
564.0,4064.05078125,14222.26953125,
565.0,4237.658203125,14139.82421875,
566.0,3877.02978515625,14819.34765625,
567.0,3696.382568359375,15606.73828125,
568.0,3764.094482421875,14851.57421875,
569.0,3883.583984375,16876.328125,
570.0,3909.433349609375,15897.98828125,
571.0,3767.534912109375,11939.890625,
572.0,3432.209716796875,11997.953125,
573.0,3375.02490234375,10829.76171875,
574.0,3776.846435546875,11230.0859375,
575.0,3899.441162109375,15268.86328125,
576.0,3759.545654296875,14459.15234375,
577.0,3630.712890625,12895.0234375,
578.0,3557.218017578125,14813.66796875,
579.0,3319.9697265625,14695.40234375,
580.0,3362.20263671875,11499.99609375,
581.0,3563.1376953125,12495.4921875,
582.0,3397.15185546875,11865.8203125,
583.0,3036.811767578125,10331.75,
584.0,3290.344970703125,11062.58203125,
585.0,3551.959228515625,10906.76953125,
586.0,3612.066162109375,13229.51171875,
587.0,3641.227783203125,13143.62890625,
588.0,3581.8974609375,11900.390625,
589.0,3651.677001953125,12932.3125,
590.0,3617.803466796875,12624.546875,
591.0,3622.01123046875,12805.37109375,
592.0,3652.136474609375,12958.296875,
593.0,3655.4345703125,13005.6953125,
594.0,3627.908203125,11567.0859375,
595.0,3980.896484375,13481.296875,
596.0,4060.215087890625,13265.59765625,
597.0,3754.94482421875,14614.67578125,
598.0,3571.810791015625,14064.046875,
599.0,3850.283447265625,13086.4375,
600.0,3753.390380859375,12001.890625,
601.0,3511.964599609375,11541.62109375,
602.0,3295.347900390625,10987.359375,
603.0,3120.900634765625,8804.375,
604.0,3080.59375,13795.078125,
605.0,3396.4326171875,14007.30859375,
606.0,3572.733642578125,13728.25,
607.0,3307.794677734375,16857.1875,
608.0,3274.33642578125,12337.5078125,
609.0,3550.10888671875,12634.72265625,
610.0,3725.941650390625,12875.3828125,
611.0,3454.0986328125,11190.9296875,
612.0,2952.052978515625,13381.0859375,
613.0,3363.776123046875,11880.40234375,
614.0,3781.954833984375,12121.26171875,
615.0,3555.970947265625,13280.6875,
616.0,3378.597412109375,13486.51171875,
617.0,3626.47900390625,12130.734375,
618.0,3940.582275390625,13361.51171875,
619.0,3600.1767578125,15709.1875,
620.0,3531.39404296875,14126.96484375,
621.0,3638.13330078125,13769.25390625,
622.0,3675.934326171875,13417.79296875,
623.0,3552.579345703125,11783.1875,
624.0,3493.866455078125,12747.265625,
625.0,3505.07861328125,12511.53515625,
626.0,3521.45068359375,10969.6328125,
627.0,3565.3681640625,13053.86328125,
628.0,3585.507080078125,14461.18359375,
629.0,3442.30712890625,13030.78515625,
630.0,3413.425537109375,13402.203125,
631.0,3449.453369140625,11951.80859375,
632.0,3291.5576171875,11741.921875,
633.0,3142.19775390625,11627.40234375,
634.0,3225.825439453125,12145.74609375,
635.0,3477.6865234375,13088.08984375,
636.0,3713.751220703125,13937.2421875,
637.0,3693.408203125,13133.875,
638.0,3558.381591796875,12224.60546875,
639.0,3798.538330078125,17465.66015625,
640.0,3796.18212890625,22934.70703125,
641.0,3480.53662109375,16583.5546875,
642.0,3607.986083984375,9854.19140625,
643.0,3955.693359375,14290.08203125,
644.0,3672.072998046875,21876.1796875,
645.0,3391.492431640625,17994.921875,
646.0,3315.04931640625,13670.1875,
647.0,3457.36572265625,11786.30859375,
648.0,3501.770751953125,11455.77734375,
649.0,3313.83203125,11556.6640625,
650.0,2949.718017578125,11797.71484375,
651.0,2767.5869140625,12441.2265625,
652.0,2868.988037109375,11504.3671875,
653.0,2966.724609375,12266.32421875,
654.0,3236.565185546875,13192.58203125,
655.0,3441.755859375,11604.5859375,
656.0,3508.079345703125,12726.9296875,
657.0,3594.736328125,10961.3828125,
658.0,3464.396484375,11713.63671875,
659.0,3444.73583984375,12948.2734375,
660.0,3509.004150390625,12662.73828125,
661.0,3322.58056640625,12177.6640625,
662.0,3245.830810546875,12358.42578125,
663.0,3202.830810546875,11510.37109375,
664.0,3412.78466796875,11324.94140625,
665.0,3549.99560546875,12736.25390625,
666.0,3482.06884765625,10961.3828125,
667.0,3490.445556640625,12162.46875,
668.0,3756.618896484375,14506.59765625,
669.0,3889.83203125,17382.90625,
670.0,3708.05419921875,13557.5546875,
671.0,3195.882568359375,13530.19140625,
672.0,3104.480712890625,14847.2890625,
673.0,3320.043701171875,12405.83984375,
674.0,3546.566650390625,15106.98828125,
675.0,3637.35302734375,17818.5,
676.0,3508.052734375,13170.1953125,
677.0,3360.56201171875,13889.3984375,
678.0,3500.78125,13370.34765625,
679.0,3521.652099609375,11235.82421875,
680.0,3405.864990234375,11348.84375,
681.0,3384.244384765625,11105.68359375,
682.0,3508.048583984375,12690.5,
683.0,3147.360595703125,11808.47265625,
684.0,3012.285400390625,13936.125,
685.0,3572.10302734375,12885.9140625,
686.0,4094.180419921875,13395.328125,
687.0,4049.857177734375,14577.26953125,
