holeid,x,y,z,MD,TVD,TEMP,GM
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,119.89,95.0,95.0,42.688394687,Lonja
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,114.89,100.0,100.0,42.6921708831,Lonja
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,109.89,105.0,105.0,42.6960171395,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,104.89,110.0,110.0,42.6999348074,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,99.89,115.0,115.0,42.70397727,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,94.89,120.0,120.0,42.7080443372,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,89.89,125.0,125.0,42.7121872008,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,84.89,130.0,130.0,42.7164073629,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,79.89,135.0,135.0,42.7207063654,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,74.89,140.0,140.0,42.7250857909,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,69.89,145.0,145.0,42.7295472645,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,64.89,150.0,150.0,42.7340924546,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,59.89,155.0,155.0,42.7387230755,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,54.89,160.0,160.0,42.7434408879,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,49.89,165.0,165.0,42.7482477011,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,44.89,170.0,170.0,42.7531453749,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,39.89,175.0,175.0,42.7581358209,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,34.89,180.0,180.0,42.7632210048,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,29.89,185.0,185.0,42.768402948,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,24.89,190.0,190.0,42.7736837301,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,19.89,195.0,195.0,42.7790654906,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,14.89,200.0,200.0,42.7845504315,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,9.89,205.0,205.0,42.7901408194,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,4.89,210.0,210.0,42.7958389879,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-0.11,215.0,215.0,42.8016473405,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-5.11,220.0,220.0,42.8075683528,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-10.11,225.0,225.0,42.8136045758,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-15.11,230.0,230.0,42.8197586384,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-20.11,235.0,235.0,42.8260332506,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-25.11,240.0,240.0,42.8324312069,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-30.11,245.0,245.0,42.8389553892,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-35.11,250.0,250.0,42.845608771,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-40.11,255.0,255.0,42.8523944203,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-45.11,260.0,260.0,42.8593155041,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-50.11,265.0,265.0,42.8663752921,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-55.11,270.0,270.0,42.873577161,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-60.11,275.0,275.0,42.8809245991,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-65.11,280.0,280.0,42.8884212109,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-70.11,285.0,285.0,42.8960812146,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-75.11,290.0,290.0,42.903887611,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-80.11,295.0,295.0,42.9118547423,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-85.11,300.0,300.0,42.9199867289,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-90.11,305.0,305.0,42.9282878347,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-95.11,310.0,310.0,42.9367624728,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-100.11,315.0,315.0,42.9454152126,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-105.11,320.0,320.0,42.9542507864,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-110.11,325.0,325.0,42.9632740967,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-115.11,330.0,330.0,42.9724902242,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-120.11,335.0,335.0,42.9819044352,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-125.11,340.0,340.0,42.9915221906,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-130.11,345.0,345.0,43.0013491546,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-135.11,350.0,350.0,43.0113912042,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-140.11,355.0,355.0,43.0216544389,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-145.11,360.0,360.0,43.0321451911,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-150.11,365.0,365.0,43.0428700373,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-155.11,370.0,370.0,43.0538358091,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-160.11,375.0,375.0,43.0650496061,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-165.11,380.0,380.0,43.0765188078,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-170.11,385.0,385.0,43.0882510879,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-175.11,390.0,390.0,43.1002544279,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-180.11,395.0,395.0,43.112537132,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-185.11,400.0,400.0,43.1251078436,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-190.11,405.0,405.0,43.1379768859,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-195.11,410.0,410.0,43.1511510176,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-200.11,415.0,415.0,43.1646400511,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-205.11,420.0,420.0,43.1784566086,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-210.11,425.0,425.0,43.1926100818,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-215.11,430.0,430.0,43.2071115267,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-220.11,435.0,435.0,43.2219724742,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-225.11,440.0,440.0,43.2372049538,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-230.11,445.0,445.0,43.2528215189,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-235.11,450.0,450.0,43.2688352728,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-240.11,455.0,455.0,43.2852598965,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-245.11,460.0,460.0,43.3021096777,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-250.11,465.0,465.0,43.3193995408,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-255.11,470.0,470.0,43.3371450796,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-260.11,475.0,475.0,43.3553625898,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-265.11,480.0,480.0,43.3740691047,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-270.11,485.0,485.0,43.3932824313,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-275.11,490.0,490.0,43.4130211885,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-280.11,495.0,495.0,43.4333048469,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-285.11,500.0,500.0,43.4541537703,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-290.11,505.0,505.0,43.475589258,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-295.11,510.0,510.0,43.4976335901,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-300.11,515.0,515.0,43.5203100726,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-305.11,520.0,520.0,43.5436430854,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-310.11,525.0,525.0,43.5676605965,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-315.11,530.0,530.0,43.592384417,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-320.11,535.0,535.0,43.6178448421,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-325.11,540.0,540.0,43.644071042,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-330.11,545.0,545.0,43.671093512,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-335.11,550.0,550.0,43.6989441247,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-340.11,555.0,555.0,43.7276561808,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-345.11,560.0,560.0,43.7572644592,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-350.11,565.0,565.0,43.7878052658,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-355.11,570.0,570.0,43.8193164799,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-360.11,575.0,575.0,43.8518375969,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-365.11,580.0,580.0,43.8854097681,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-370.11,585.0,585.0,43.920075834,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-375.11,590.0,590.0,43.9558803524,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-380.11,595.0,595.0,43.9928696184,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-385.11,600.0,600.0,44.0310916749,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-390.11,605.0,605.0,44.0705963126,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-395.11,610.0,610.0,44.1114350579,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-400.11,615.0,615.0,44.1536611453,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-405.11,620.0,620.0,44.1973294739,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-410.11,625.0,625.0,44.2424965456,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-415.11,630.0,630.0,44.2892203816,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-420.11,635.0,635.0,44.3375604167,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-425.11,640.0,640.0,44.3875773681,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-430.11,645.0,645.0,44.4393330775,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-435.11,650.0,650.0,44.4928903235,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-440.11,655.0,655.0,44.5483126042,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-445.11,660.0,660.0,44.605663888,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-450.11,665.0,665.0,44.6650083318,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-455.11,670.0,670.0,44.726409967,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-460.11,675.0,675.0,44.7899323543,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-465.11,680.0,680.0,44.8556382079,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-470.11,685.0,685.0,44.9235889924,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-475.11,690.0,690.0,44.9938444959,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-480.11,695.0,695.0,45.0664623835,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-485.11,700.0,700.0,45.1414977372,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-490.11,705.0,705.0,45.2190025888,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-495.11,710.0,710.0,45.2990254535,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-500.11,715.0,715.0,45.3816083568,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-505.11,720.0,720.0,45.4667963504,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-510.11,725.0,725.0,45.554622326,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-515.11,730.0,730.0,45.6451163854,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-520.11,735.0,735.0,45.7383030995,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-525.11,740.0,740.0,45.8342012311,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-530.11,745.0,745.0,45.9328235186,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-535.11,750.0,750.0,46.0341765262,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-540.11,755.0,755.0,46.1382605636,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-545.11,760.0,760.0,46.2450696785,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-550.11,765.0,765.0,46.354591722,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-555.11,770.0,770.0,46.466808484,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-560.11,775.0,775.0,46.5816958974,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-565.11,780.0,780.0,46.6992243032,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-570.11,785.0,785.0,46.8193526397,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-575.11,790.0,790.0,46.9420530952,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-580.11,795.0,795.0,47.0672754439,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-585.11,800.0,800.0,47.1949713009,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-590.11,805.0,805.0,47.3250886808,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-595.11,810.0,810.0,47.4575724664,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-600.11,815.0,815.0,47.5923648802,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-605.11,820.0,820.0,47.7294059504,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-610.11,825.0,825.0,47.8686339648,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-615.11,830.0,830.0,48.0099859066,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-620.11,835.0,835.0,48.1533978671,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-625.11,840.0,840.0,48.298805431,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-630.11,845.0,845.0,48.4461440328,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-635.11,850.0,850.0,48.5953492804,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-640.11,855.0,855.0,48.7463572474,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-645.11,860.0,860.0,48.899104732,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-650.11,865.0,865.0,49.0535294838,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-655.11,870.0,870.0,49.2095703995,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-660.11,875.0,875.0,49.3671676891,Bilogora
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-665.11,880.0,880.0,49.526263014,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-670.11,885.0,885.0,49.6867995987,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-675.11,890.0,890.0,49.8487223202,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-680.11,895.0,895.0,50.0119777736,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-685.11,900.0,900.0,50.1765143208,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-690.11,905.0,905.0,50.3422821197,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-695.11,910.0,910.0,50.5092331397,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-700.11,915.0,915.0,50.6773211638,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-705.11,920.0,920.0,50.8465017786,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-710.11,925.0,925.0,51.0167323552,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-715.11,930.0,930.0,51.1879720223,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-720.11,935.0,935.0,51.3601835765,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-725.11,940.0,940.0,51.5333257527,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-730.11,945.0,945.0,51.7073645867,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-735.11,950.0,950.0,51.8822658469,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-740.11,955.0,955.0,52.0579968444,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-745.11,960.0,960.0,52.2345263818,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-750.11,965.0,965.0,52.4118247005,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-755.11,970.0,970.0,52.5898634271,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-760.11,975.0,975.0,52.7686155208,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-765.11,980.0,980.0,52.9480552196,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-770.11,985.0,985.0,53.1281579886,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-775.11,990.0,990.0,53.3089004679,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-780.11,995.0,995.0,53.4902604224,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-785.11,1000.0,1000.0,53.6722166926,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-790.11,1005.0,1005.0,53.8547491468,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-795.11,1010.0,1010.0,54.0378386347,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-800.11,1015.0,1015.0,54.2214669426,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-805.11,1020.0,1020.0,54.4056167505,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-810.11,1025.0,1025.0,54.5902715899,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-815.11,1030.0,1030.0,54.7754158046,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-820.11,1035.0,1035.0,54.9610345116,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-825.11,1040.0,1040.0,55.1471135652,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-830.11,1045.0,1045.0,55.3336395208,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-835.11,1050.0,1050.0,55.5205996023,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-840.11,1055.0,1055.0,55.707981669,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-845.11,1060.0,1060.0,55.8957741855,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-850.11,1065.0,1065.0,56.083966192,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-855.11,1070.0,1070.0,56.2725472765,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-860.11,1075.0,1075.0,56.4615075479,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-865.11,1080.0,1080.0,56.6508376107,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-870.11,1085.0,1085.0,56.8405285402,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-875.11,1090.0,1090.0,57.0305718602,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-880.11,1095.0,1095.0,57.2209595199,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-885.11,1100.0,1100.0,57.4116838734,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-890.11,1105.0,1105.0,57.6027376592,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-895.11,1110.0,1110.0,57.7941139811,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-900.11,1115.0,1115.0,57.9858062899,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-905.11,1120.0,1120.0,58.1778083657,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-910.11,1125.0,1125.0,58.3701143009,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-915.11,1130.0,1130.0,58.5627184848,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-920.11,1135.0,1135.0,58.7556155874,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-925.11,1140.0,1140.0,58.9488005452,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-930.11,1145.0,1145.0,59.1422685468,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-935.11,1150.0,1150.0,59.3360150196,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-940.11,1155.0,1155.0,59.5300356164,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-945.11,1160.0,1160.0,59.7243262033,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-950.11,1165.0,1165.0,59.9188828471,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-955.11,1170.0,1170.0,60.1137018044,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-960.11,1175.0,1175.0,60.3087795097,KLOSTAR IVANIC
REZOVACCKE_KRCCEVINE-2,688872.79,5073318.89,-965.11,1180.0,1180.0,60.5041125647,KLOSTAR IVANIC
