holeid,x,y,z,MD,TVD,PERM,POR,GM_lthology
SUHOPOLJE-1_planed,693135.92,5073660.97,-151.27,265.0,265.0,18.8068776141,31.4212449321,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-156.27,270.0,270.0,18.772922038,31.4056551498,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-161.27,275.0,275.0,18.7389407977,31.3900493851,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-166.27,280.0,280.0,18.7049340087,31.3744276901,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-171.27,285.0,285.0,18.6709017871,31.358790117,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-176.27,290.0,290.0,18.6368442489,31.3431367182,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-181.27,295.0,295.0,18.6027615108,31.327467546,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-186.27,300.0,300.0,18.5686536896,31.3117826532,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-191.27,305.0,305.0,18.5345209024,31.2960820927,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-196.27,310.0,310.0,18.5003632667,31.2803659174,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-201.27,315.0,315.0,18.4661809002,31.2646341806,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-206.27,320.0,320.0,18.431973921,31.2488869356,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-211.27,325.0,325.0,18.3977424475,31.2331242359,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-216.27,330.0,330.0,18.3634865982,31.2173461353,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-221.27,335.0,335.0,18.3292064921,31.2015526874,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-226.27,340.0,340.0,18.2949022484,31.1857439465,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-231.27,345.0,345.0,18.2605739866,31.1699199665,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-236.27,350.0,350.0,18.2262218266,31.1540808018,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-241.27,355.0,355.0,18.1918458882,31.138226507,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-246.27,360.0,360.0,18.157446292,31.1223571365,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-251.27,365.0,365.0,18.1230231585,31.1064727453,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-256.27,370.0,370.0,18.0885766086,31.0905733882,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-261.27,375.0,375.0,18.0541067633,31.0746591204,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-266.27,380.0,380.0,18.0196137443,31.058729997,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-271.27,385.0,385.0,17.985097673,31.0427860735,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-276.27,390.0,390.0,17.9505586716,31.0268274054,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-281.27,395.0,395.0,17.915996862,31.0108540483,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-286.27,400.0,400.0,17.8814123669,30.9948660581,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-291.27,405.0,405.0,17.8468053088,30.9788634908,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-296.27,410.0,410.0,17.8121758108,30.9628464024,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-301.27,415.0,415.0,17.7775239959,30.9468148493,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-306.27,420.0,420.0,17.7428499878,30.9307688878,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-311.27,425.0,425.0,17.7081539099,30.9147085744,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-316.27,430.0,430.0,17.6734358862,30.8986339658,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-321.27,435.0,435.0,17.6386960409,30.8825451188,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-326.27,440.0,440.0,17.6039344983,30.8664420903,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-331.27,445.0,445.0,17.569151383,30.8503249374,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-336.27,450.0,450.0,17.5343468199,30.8341937172,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-341.27,455.0,455.0,17.4995209339,30.8180484872,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-346.27,460.0,460.0,17.4646738503,30.8018893047,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-351.27,465.0,465.0,17.4298056946,30.7857162274,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-356.27,470.0,470.0,17.3949165924,30.7695293129,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-361.27,475.0,475.0,17.3600066697,30.7533286191,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-366.27,480.0,480.0,17.3250760526,30.7371142039,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-371.27,485.0,485.0,17.2901248673,30.7208861254,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-376.27,490.0,490.0,17.2551532404,30.7046444418,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-381.27,495.0,495.0,17.2201612985,30.6883892113,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-386.27,500.0,500.0,17.1851491685,30.6721204925,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-391.27,505.0,505.0,17.1501169776,30.6558383438,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-396.27,510.0,510.0,17.1150648529,30.6395428239,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-401.27,515.0,515.0,17.079992922,30.6232339916,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-406.27,520.0,520.0,17.0449013124,30.6069119057,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-411.27,525.0,525.0,17.009790152,30.5905766253,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-416.27,530.0,530.0,16.9746595687,30.5742282094,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-421.27,535.0,535.0,16.9395096907,30.5578667172,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-426.27,540.0,540.0,16.9043406463,30.541492208,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-431.27,545.0,545.0,16.8691525641,30.5251047413,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-436.27,550.0,550.0,16.8339455726,30.5087043765,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-441.27,555.0,555.0,16.7987198006,30.4922911733,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-446.27,560.0,560.0,16.7634753772,30.4758651913,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-451.27,565.0,565.0,16.7282124315,30.4594264904,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-456.27,570.0,570.0,16.6929310926,30.4429751305,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-461.27,575.0,575.0,16.65763149,30.4265111715,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-466.27,580.0,580.0,16.6223137534,30.4100346736,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-471.27,585.0,585.0,16.5869780123,30.393545697,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-476.27,590.0,590.0,16.5516243966,30.3770443018,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-481.27,595.0,595.0,16.5162530362,30.3605305485,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-486.27,600.0,600.0,16.4808640613,30.3440044975,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-491.27,605.0,605.0,16.4454576021,30.3274662093,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-496.27,610.0,610.0,16.4100337888,30.3109157446,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-501.27,615.0,615.0,16.3745927521,30.294353164,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-506.27,620.0,620.0,16.3391346224,30.2777785283,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-511.27,625.0,625.0,16.3036595304,30.2611918985,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-516.27,630.0,630.0,16.268167607,30.2445933353,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-521.27,635.0,635.0,16.232658983,30.2279828998,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-526.27,640.0,640.0,16.1971337895,30.2113606531,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-531.27,645.0,645.0,16.1615921576,30.1947266564,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-536.27,650.0,650.0,16.1260342185,30.1780809709,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-541.27,655.0,655.0,16.0904601035,30.1614236578,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-546.27,660.0,660.0,16.0548699439,30.1447547786,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-551.27,665.0,665.0,16.0192638714,30.1280743947,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-556.27,670.0,670.0,15.9836420174,30.1113825675,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-561.27,675.0,675.0,15.9480045136,30.0946793586,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-566.27,680.0,680.0,15.9123514917,30.0779648297,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-571.27,685.0,685.0,15.8766830836,30.0612390425,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-576.27,690.0,690.0,15.840999421,30.0445020586,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-581.27,695.0,695.0,15.805300636,30.0277539399,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-586.27,700.0,700.0,15.7695868604,30.0109947482,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-591.27,705.0,705.0,15.7338582265,29.9942245454,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-596.27,710.0,710.0,15.6981148663,29.9774433936,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-601.27,715.0,715.0,15.662356912,29.9606513547,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-606.27,720.0,720.0,15.6265844958,29.9438484907,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-611.27,725.0,725.0,15.59079775,29.9270348638,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-616.27,730.0,730.0,15.5549968069,29.9102105362,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-621.27,735.0,735.0,15.5191817989,29.89337557,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-626.27,740.0,740.0,15.4833528584,29.8765300274,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-631.27,745.0,745.0,15.4475101177,29.8596739709,Miscellaneous (Other) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-636.27,750.0,750.0,15.4116537094,29.8428074626,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-641.27,755.0,755.0,15.375783766,29.825930565,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-646.27,760.0,760.0,15.3399004199,29.8090433405,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-651.27,765.0,765.0,15.3040038037,29.7921458515,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-656.27,770.0,770.0,15.26809405,29.7752381604,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-661.27,775.0,775.0,15.2321712913,29.7583203298,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-666.27,780.0,780.0,15.1962356602,29.7413924222,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-671.27,785.0,785.0,15.1602872894,29.7244545002,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-676.27,790.0,790.0,15.1243263113,29.7075066263,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-681.27,795.0,795.0,15.0883528586,29.6905488633,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-686.27,800.0,800.0,15.0523670639,29.6735812736,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-691.27,805.0,805.0,15.0163690597,29.65660392,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-696.27,810.0,810.0,14.9803589787,29.6396168652,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-701.27,815.0,815.0,14.9443369534,29.6226201718,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-706.27,820.0,820.0,14.9083031164,29.6056139027,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-711.27,825.0,825.0,14.8722576001,29.5885981205,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-716.27,830.0,830.0,14.8362005372,29.5715728879,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-721.27,835.0,835.0,14.8001320601,29.5545382679,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-726.27,840.0,840.0,14.7640523012,29.537494323,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-731.27,845.0,845.0,14.7279613931,29.5204411162,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-736.27,850.0,850.0,14.6918594679,29.5033787102,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-741.27,855.0,855.0,14.6557466583,29.4863071679,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-746.27,860.0,860.0,14.6196230964,29.469226552,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-751.27,865.0,865.0,14.5834889145,29.4521369253,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-756.27,870.0,870.0,14.5473442448,29.4350383507,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-761.27,875.0,875.0,14.5111892195,29.4179308911,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-766.27,880.0,880.0,14.4750239708,29.4008146092,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-771.27,885.0,885.0,14.4388486306,29.3836895678,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-776.27,890.0,890.0,14.4026633311,29.3665558297,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-781.27,895.0,895.0,14.366468204,29.3494134579,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-786.27,900.0,900.0,14.3302633813,29.332262515,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-791.27,905.0,905.0,14.2940489949,29.3151030639,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-796.27,910.0,910.0,14.2578251763,29.2979351673,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-801.27,915.0,915.0,14.2215920572,29.2807601399,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-806.27,920.0,920.0,14.1853497693,29.2635755455,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-811.27,925.0,925.0,14.149098444,29.2463826939,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-816.27,930.0,930.0,14.1128382126,29.2291816479,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-821.27,935.0,935.0,14.0765692066,29.2119724702,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-826.27,940.0,940.0,14.0402915571,29.1947552235,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-831.27,945.0,945.0,14.0040053952,29.1775299705,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-836.27,950.0,950.0,13.9677108519,29.1602967738,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-841.27,955.0,955.0,13.9314080583,29.1430556961,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-846.27,960.0,960.0,13.895097145,29.1258067999,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-851.27,965.0,965.0,13.8587782428,29.1085501479,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-856.27,970.0,970.0,13.8224514823,29.0912858026,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-861.27,975.0,975.0,13.7861169939,29.0740138266,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-866.27,980.0,980.0,13.7497749081,29.0567342822,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-871.27,985.0,985.0,13.713425355,29.0394472321,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-876.27,990.0,990.0,13.6770684648,29.0221527385,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-881.27,995.0,995.0,13.6407043674,29.004850864,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-886.27,1000.0,1000.0,13.6043331928,28.9875416708,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-891.27,1005.0,1005.0,13.5679550706,28.9702252214,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-896.27,1010.0,1010.0,13.5315701304,28.9529015778,Argillites and Marls (Clay-rich) 1
SUHOPOLJE-1_planed,693135.92,5073660.97,-901.27,1015.0,1015.0,13.4951785017,28.9355708025,Argillites and Marls (Clay-rich) 1
