Depth,AvgAmplitude,MaxAmplitude,Dominant Frequency
86.0,3960.4609375,13083.0078125,99.0
87.0,3973.261474609375,19287.31640625,99.0
88.0,3799.345703125,15106.15234375,114.0
89.0,3732.581787109375,15853.08984375,138.0
90.0,3525.675537109375,15582.6015625,99.0
91.0,3343.421875,15543.4921875,81.0
92.0,3427.172607421875,18151.625,132.0
93.0,3651.963623046875,19112.9765625,111.0
94.0,3885.109375,20793.6328125,107.0
95.0,4092.56787109375,14936.1875,111.0
96.0,4022.235595703125,18844.72265625,111.0
97.0,4089.20263671875,15862.15625,137.0
98.0,4055.2734375,22649.37109375,119.0
99.0,4011.01220703125,22167.47265625,137.0
100.0,4105.17919921875,16001.30078125,100.0
101.0,4239.71826171875,19479.83984375,123.0
102.0,4587.49853515625,17242.6171875,99.0
103.0,4864.16259765625,15675.21484375,99.0
104.0,4762.0263671875,15625.84375,104.0
105.0,4400.66357421875,17794.37890625,144.0
106.0,4772.78857421875,18020.89453125,105.0
107.0,5231.265625,16863.53515625,127.0
108.0,5228.94287109375,22433.140625,120.0
109.0,4814.7900390625,19029.4921875,127.0
110.0,4382.47119140625,16870.640625,127.0
111.0,4614.6142578125,15492.1875,131.0
112.0,4672.9453125,15496.5703125,96.0
113.0,4245.11083984375,18581.64453125,128.0
114.0,3777.181396484375,16794.91796875,128.0
115.0,3842.033203125,14636.64453125,99.0
116.0,4198.7099609375,14258.9921875,105.0
117.0,4123.48681640625,16904.1484375,113.0
118.0,3452.58203125,16869.3515625,112.0
119.0,3266.361572265625,11955.69921875,101.0
120.0,3490.969482421875,15196.02734375,116.0
121.0,3806.501220703125,12402.640625,122.0
122.0,3791.031494140625,15690.66015625,104.0
123.0,3763.9072265625,12470.83203125,103.0
124.0,3405.4609375,12052.2109375,103.0
125.0,3221.6865234375,15116.94140625,103.0
126.0,3300.54150390625,17258.5078125,90.0
127.0,3615.294189453125,15099.8984375,122.0
128.0,4009.846435546875,17691.3359375,123.0
129.0,3912.723388671875,19240.94140625,122.0
130.0,3675.048583984375,14352.41015625,122.0
131.0,3369.60546875,12724.015625,122.0
132.0,3473.515625,14144.1015625,109.0
133.0,3716.246337890625,13781.43359375,109.0
134.0,3788.95751953125,14303.59765625,129.0
135.0,3885.048583984375,15995.90234375,125.0
136.0,3851.92724609375,12119.47265625,88.0
137.0,3759.8955078125,14207.46875,94.0
138.0,3533.9521484375,15016.0234375,94.0
139.0,3241.804931640625,12118.53515625,94.0
140.0,3244.864013671875,12576.80859375,124.0
141.0,3264.14501953125,12399.5234375,146.0
142.0,3240.790771484375,10665.296875,77.0
143.0,3242.879150390625,12464.328125,99.0
144.0,3218.328125,12173.60546875,99.0
145.0,3134.118896484375,11217.6640625,113.0
146.0,3212.952392578125,12927.04296875,179.0
147.0,3436.650634765625,12709.44921875,107.0
148.0,3602.4912109375,13612.1171875,107.0
149.0,3383.276611328125,14727.86328125,151.0
150.0,3232.290283203125,11702.203125,131.0
151.0,3337.314697265625,11393.328125,83.0
152.0,3670.553955078125,11968.0625,103.0
153.0,3799.72021484375,13666.09375,122.0
154.0,3762.8349609375,12529.16796875,122.0
155.0,3429.466796875,13542.51953125,75.0
156.0,3205.232421875,14233.46484375,96.0
157.0,3350.638916015625,12109.0859375,104.0
158.0,3744.51123046875,11266.71484375,103.0
159.0,4108.8046875,12976.76953125,103.0
160.0,3983.573974609375,13955.0390625,103.0
161.0,3531.6298828125,12070.28125,103.0
162.0,3275.459716796875,11461.83984375,99.0
163.0,3722.558349609375,14924.41015625,89.0
164.0,4151.47509765625,13748.18359375,180.0
165.0,4101.0224609375,16596.921875,135.0
166.0,3796.713623046875,13301.078125,118.0
167.0,3508.421875,10330.5,150.0
168.0,3353.4755859375,10422.61328125,93.0
169.0,3503.7587890625,12126.2109375,93.0
170.0,3563.3203125,12809.83203125,101.0
171.0,3483.099609375,13007.10546875,99.0
172.0,3547.8623046875,13210.34375,99.0
173.0,3711.042724609375,13346.03125,99.0
174.0,3987.289306640625,12710.71875,99.0
175.0,4120.2568359375,14532.1640625,78.0
176.0,3836.025390625,14309.0859375,78.0
177.0,3833.346435546875,12990.34765625,78.0
178.0,4423.810546875,14203.49609375,131.0
179.0,4548.22705078125,15586.76953125,140.0
180.0,4078.4912109375,13150.41015625,140.0
181.0,3787.435302734375,12587.1171875,140.0
182.0,3980.0302734375,13663.7890625,161.0
183.0,3966.23046875,13362.87890625,161.0
184.0,3939.290283203125,12959.64453125,113.0
185.0,3861.460693359375,13273.33203125,113.0
186.0,4030.4755859375,12804.70703125,131.0
187.0,4227.18994140625,13939.828125,131.0
188.0,4140.28076171875,13966.58203125,94.0
189.0,3746.21826171875,12451.8046875,165.0
190.0,3502.43798828125,13036.30859375,165.0
191.0,3726.36474609375,15014.91796875,94.0
192.0,3731.104248046875,17178.0859375,90.0
193.0,3535.08740234375,12238.83984375,90.0
194.0,3577.64453125,12278.41015625,107.0
195.0,3832.2919921875,14324.80859375,107.0
196.0,3823.65087890625,15142.1640625,107.0
197.0,3665.836181640625,13996.95703125,107.0
198.0,3540.9951171875,12124.046875,120.0
199.0,3622.7177734375,12519.68359375,85.0
200.0,3625.455078125,12060.50390625,98.0
201.0,3746.5107421875,13258.0390625,127.0
202.0,3524.678466796875,14839.2734375,90.0
203.0,3419.982421875,11706.546875,90.0
204.0,3763.587158203125,12423.16015625,90.0
205.0,4141.70751953125,11614.21875,123.0
206.0,3519.48046875,12013.984375,114.0
207.0,3254.82763671875,12164.3125,114.0
208.0,3852.71826171875,12017.01171875,143.0
209.0,4013.02783203125,13144.72265625,152.0
210.0,3542.572021484375,11231.28125,100.0
211.0,3218.5419921875,12014.3046875,144.0
212.0,3178.34814453125,11787.62109375,144.0
213.0,3182.685302734375,11149.921875,123.0
214.0,3421.673095703125,11638.0078125,123.0
215.0,3227.661865234375,12360.53515625,123.0
216.0,3035.050048828125,9429.8515625,123.0
217.0,3614.795166015625,13046.73828125,142.0
218.0,4147.88037109375,17416.37890625,89.0
219.0,3953.9267578125,12641.5390625,161.0
220.0,3509.599609375,11794.85546875,107.0
221.0,3783.90185546875,20095.00390625,76.0
222.0,4307.26806640625,22869.875,76.0
223.0,4222.2392578125,16310.3125,96.0
224.0,3672.862548828125,16214.171875,96.0
225.0,3784.69384765625,16336.1015625,96.0
226.0,3785.54443359375,19167.43359375,96.0
227.0,3821.43505859375,15074.68359375,96.0
228.0,3468.952392578125,14985.82421875,102.0
229.0,3522.204345703125,12283.4609375,102.0
230.0,3616.29248046875,13820.64453125,102.0
231.0,3513.78955078125,11188.140625,102.0
232.0,3032.170166015625,10797.3203125,97.0
233.0,3276.1328125,10302.546875,78.0
234.0,3508.413818359375,14936.1875,97.0
235.0,3506.350341796875,13121.51171875,78.0
236.0,3231.6982421875,10371.1015625,115.0
237.0,3106.646728515625,13164.09375,115.0
238.0,2987.540283203125,14759.68359375,115.0
239.0,3091.45751953125,12973.234375,101.0
240.0,3185.4580078125,11512.203125,101.0
241.0,3264.4892578125,11626.54296875,143.0
242.0,3313.458251953125,14092.96875,163.0
243.0,3292.509033203125,14965.984375,152.0
244.0,3281.747802734375,13002.05859375,75.0
245.0,3324.372314453125,12318.89453125,75.0
246.0,3404.139892578125,14005.73046875,87.0
247.0,3328.572021484375,15233.40625,78.0
248.0,3007.955810546875,12934.6015625,78.0
249.0,2862.411376953125,10893.828125,78.0
250.0,2870.48388671875,11275.80078125,110.0
251.0,2769.71826171875,14333.41796875,79.0
252.0,2599.906494140625,14209.30859375,79.0
253.0,2513.198974609375,13348.51171875,109.0
254.0,2749.470458984375,10933.640625,109.0
255.0,2960.333251953125,13331.77734375,93.0
256.0,2945.884033203125,12009.08203125,93.0
257.0,2853.406005859375,11493.49609375,75.0
258.0,2768.142333984375,10551.8359375,121.0
259.0,2950.098876953125,11885.06640625,107.0
260.0,3166.21533203125,11629.53515625,107.0
261.0,2976.754150390625,11936.1015625,126.0
262.0,3166.523193359375,13707.5234375,126.0
263.0,3485.26611328125,16447.01171875,126.0
264.0,3291.11669921875,13027.21484375,122.0
265.0,3100.168701171875,10228.69140625,128.0
266.0,3413.372314453125,13205.50390625,124.0
267.0,3485.09326171875,14045.98828125,124.0
268.0,3187.62109375,11644.96484375,124.0
269.0,3604.802734375,11242.9921875,130.0
270.0,3857.286376953125,15240.3046875,90.0
271.0,3414.214111328125,12630.54296875,120.0
272.0,3206.224365234375,11800.48828125,120.0
273.0,3469.752197265625,11862.16796875,103.0
274.0,3668.83447265625,15908.57421875,103.0
275.0,3432.06298828125,12260.05859375,103.0
276.0,3138.90283203125,12455.80859375,98.0
277.0,3136.89453125,11115.58984375,95.0
278.0,3060.271240234375,13905.2734375,95.0
279.0,2924.968994140625,14132.9140625,101.0
280.0,3089.4462890625,13901.57421875,80.0
281.0,3223.361083984375,15098.58984375,83.0
282.0,3441.2275390625,15604.2265625,126.0
283.0,3449.153564453125,15716.15625,124.0
284.0,3247.515869140625,15564.53515625,126.0
285.0,3385.416748046875,15763.890625,134.0
286.0,3695.889892578125,13278.61328125,134.0
287.0,3636.46923828125,15840.88671875,94.0
288.0,3405.519775390625,13969.91796875,94.0
289.0,3469.254638671875,14109.14453125,97.0
290.0,3584.7421875,13297.875,109.0
291.0,3541.486328125,12592.05859375,109.0
292.0,3439.54150390625,13420.19140625,109.0
293.0,3724.25732421875,14209.61328125,137.0
294.0,3825.056640625,11700.6328125,113.0
295.0,3878.650390625,11996.046875,97.0
296.0,3739.7021484375,13154.5,117.0
297.0,3680.556640625,14647.1328125,81.0
298.0,3596.294921875,13301.91796875,153.0
299.0,3513.838623046875,14902.16796875,96.0
300.0,3773.14990234375,14642.48828125,96.0
301.0,3863.671630859375,14828.7109375,107.0
302.0,3655.761474609375,12424.1953125,107.0
303.0,3401.56396484375,12499.01953125,79.0
304.0,3412.05615234375,12142.69921875,118.0
305.0,3720.95068359375,13726.40625,118.0
306.0,4105.8037109375,14624.1953125,140.0
307.0,3921.1962890625,12598.29296875,140.0
308.0,3528.31396484375,14406.6953125,140.0
309.0,4008.134033203125,15343.2265625,91.0
310.0,4230.74951171875,14289.2890625,91.0
311.0,3610.369873046875,13374.32421875,91.0
312.0,3318.6904296875,13924.4296875,150.0
313.0,3780.7021484375,15544.06640625,89.0
314.0,4101.3818359375,14563.16015625,95.0
315.0,3871.778076171875,14479.640625,101.0
316.0,3589.787109375,14479.640625,99.0
317.0,3691.6123046875,14366.30078125,99.0
318.0,4025.611083984375,16001.4921875,99.0
319.0,3982.355224609375,14699.06640625,119.0
320.0,3611.78515625,14391.625,119.0
321.0,3655.84033203125,15556.93359375,88.0
322.0,3927.199462890625,16594.0625,99.0
323.0,4074.236328125,14082.5,134.0
324.0,3690.045654296875,16202.13671875,109.0
325.0,3537.77294921875,11604.5234375,89.0
326.0,4058.53564453125,13099.0859375,105.0
327.0,4353.4072265625,15118.109375,110.0
328.0,3762.802978515625,13937.0078125,100.0
329.0,3456.0,13785.68359375,100.0
330.0,3624.27734375,16712.015625,158.0
331.0,3890.057861328125,13344.66796875,128.0
332.0,3936.12353515625,12833.94140625,128.0
333.0,3960.74267578125,14222.37109375,118.0
334.0,3985.72705078125,15058.984375,114.0
335.0,3903.58740234375,13199.65234375,150.0
336.0,4112.78271484375,18225.55078125,150.0
337.0,4447.01806640625,16081.2421875,97.0
338.0,4401.65673828125,15541.1328125,97.0
339.0,3904.2783203125,16499.80859375,97.0
340.0,3817.229248046875,15564.88671875,89.0
341.0,4043.5595703125,14348.87890625,97.0
342.0,4030.73876953125,16006.2734375,89.0
343.0,3681.733642578125,14644.0390625,144.0
344.0,3747.7783203125,12138.2890625,84.0
345.0,4103.96728515625,14920.96875,135.0
346.0,4329.99169921875,16323.49609375,107.0
347.0,4096.03271484375,20457.2109375,107.0
348.0,3678.17138671875,17128.8828125,107.0
349.0,4019.604248046875,16998.78515625,114.0
350.0,4606.99658203125,16801.76171875,118.0
351.0,4404.20361328125,17046.890625,106.0
352.0,3632.093994140625,14642.97265625,142.0
353.0,3448.0224609375,11309.11328125,107.0
354.0,3952.467041015625,16553.50390625,149.0
355.0,3890.7197265625,14770.81640625,149.0
356.0,3722.27099609375,14867.6484375,149.0
357.0,3647.90283203125,11437.8203125,149.0
358.0,3461.877685546875,14306.3359375,88.0
359.0,3538.2626953125,15033.77734375,138.0
360.0,3579.5703125,12204.6953125,98.0
361.0,3706.110595703125,13508.70703125,98.0
362.0,3874.58447265625,13752.140625,93.0
363.0,3894.6142578125,15761.21875,93.0
364.0,3480.1171875,12339.6875,125.0
365.0,3393.247802734375,12759.56640625,149.0
366.0,3466.56298828125,18835.55078125,149.0
367.0,3478.584716796875,17134.27734375,90.0
368.0,3251.723876953125,12452.62890625,108.0
369.0,3386.625244140625,13763.4296875,108.0
370.0,3805.87158203125,12082.1953125,149.0
371.0,3604.1298828125,11091.1171875,88.0
372.0,3020.0673828125,10149.84375,73.0
373.0,2997.061279296875,11971.80859375,112.0
374.0,3531.82861328125,11971.80859375,112.0
375.0,3602.216796875,12686.984375,105.0
376.0,3534.8642578125,12800.26171875,101.0
377.0,3527.537109375,13816.88671875,101.0
378.0,3374.8525390625,13933.98046875,101.0
379.0,3236.638671875,15518.93359375,101.0
380.0,3275.651611328125,12288.67578125,104.0
381.0,3391.29736328125,12215.0390625,104.0
382.0,3609.7900390625,13072.109375,101.0
383.0,3676.09765625,13321.2578125,142.0
384.0,3551.22021484375,13301.078125,142.0
385.0,3613.978271484375,14508.421875,72.0
386.0,4062.64599609375,14985.56640625,72.0
387.0,3957.322021484375,14573.27734375,142.0
388.0,3821.524169921875,14075.15625,105.0
389.0,3908.0498046875,16716.08203125,94.0
390.0,3904.867431640625,16475.66796875,91.0
391.0,3609.819580078125,12719.16796875,91.0
392.0,3660.24658203125,11609.50390625,108.0
393.0,3665.752197265625,14781.61328125,116.0
394.0,3636.38037109375,14754.328125,81.0
395.0,3487.94091796875,17087.36328125,86.0
396.0,3613.153076171875,13056.22265625,79.0
397.0,3839.12646484375,11931.12109375,86.0
398.0,3583.94140625,13282.9296875,79.0
399.0,3178.831298828125,14646.3125,79.0
400.0,3276.97412109375,12590.69140625,120.0
401.0,3669.819580078125,12167.37890625,120.0
402.0,3791.15234375,12055.1796875,120.0
403.0,3499.190185546875,10459.6328125,120.0
404.0,3228.812744140625,10963.7109375,99.0
405.0,3422.217041015625,10248.3046875,99.0
406.0,3701.20263671875,13402.6171875,99.0
407.0,3597.09814453125,12636.53125,99.0
408.0,3570.544921875,14149.70703125,99.0
409.0,3487.0869140625,13207.8125,94.0
410.0,3748.161376953125,12210.328125,
411.0,3728.028564453125,11961.03515625,
412.0,3346.90087890625,12549.09375,
413.0,3162.192626953125,12776.44140625,
414.0,3470.837890625,14175.39453125,
415.0,3865.372314453125,13062.1875,
416.0,3751.14453125,18221.1953125,
417.0,3427.338623046875,15656.93359375,
418.0,3438.9599609375,14017.71875,
419.0,3939.89306640625,12473.39453125,
420.0,4088.415771484375,14775.73046875,
421.0,4047.574951171875,14867.5078125,
422.0,3925.750244140625,12584.98046875,
423.0,3826.015625,14723.77734375,
424.0,3458.843994140625,15282.97265625,
425.0,3876.583251953125,15019.5,
426.0,4185.16455078125,15221.83203125,
427.0,3996.48681640625,15157.02734375,
428.0,3744.922607421875,15905.1953125,
429.0,3808.281494140625,14848.49609375,
430.0,3678.50341796875,13715.4921875,
431.0,3473.728271484375,11962.95703125,
432.0,3608.283203125,12287.2421875,
433.0,3525.3154296875,13993.8046875,
434.0,3783.408203125,13819.46484375,
435.0,3916.61865234375,14657.0078125,
436.0,4086.952392578125,14242.65234375,
437.0,3635.26318359375,11912.66015625,
438.0,3421.07763671875,10329.69921875,
439.0,3712.341064453125,12187.2734375,
440.0,3962.214111328125,14998.8984375,
441.0,3791.362548828125,12914.58984375,
442.0,3751.08447265625,11937.09375,
443.0,3871.91943359375,12812.33203125,
444.0,3637.76611328125,13048.171875,
445.0,3758.114990234375,14181.68359375,
446.0,3978.69287109375,14099.9375,
447.0,3887.8017578125,15713.11328125,
448.0,4076.098388671875,16549.1796875,
449.0,4129.50244140625,13718.5625,
450.0,3776.8720703125,13527.58203125,
451.0,3215.91552734375,11772.96875,
452.0,3363.01708984375,12181.1484375,
453.0,3850.7255859375,14161.09375,
454.0,4130.1328125,14633.125,
455.0,3892.056640625,15366.69140625,
456.0,3943.37744140625,16383.60546875,
457.0,4331.0400390625,13933.85546875,
458.0,4304.69189453125,12092.37890625,
459.0,4037.7001953125,14641.9609375,
460.0,4218.73828125,15298.015625,
461.0,4434.453125,14816.20703125,
462.0,4321.90771484375,16260.109375,
463.0,4007.01953125,13269.67578125,
464.0,3710.855224609375,13479.8984375,
465.0,3708.43359375,13478.296875,
466.0,3996.899169921875,13892.51171875,
467.0,3934.411865234375,14510.36328125,
468.0,3487.36669921875,13576.0546875,
469.0,3537.867919921875,12543.15234375,
470.0,3695.538818359375,15304.9453125,
471.0,3544.449951171875,12082.8515625,
472.0,3574.0048828125,12131.59375,
473.0,3673.975830078125,13345.3125,
474.0,3790.777099609375,14526.3125,
475.0,3952.83837890625,13348.67578125,
476.0,4008.848388671875,14097.8984375,
477.0,3846.188720703125,12175.45703125,
478.0,3359.976806640625,12039.8515625,
479.0,3435.483642578125,11887.7890625,
480.0,3652.074951171875,13348.0625,
481.0,3513.537841796875,12129.96484375,
482.0,3448.8251953125,12949.75,
483.0,3450.466796875,11621.6875,
484.0,3494.317626953125,11164.3671875,
485.0,3662.7109375,14756.0390625,
486.0,4019.4169921875,14826.90625,
487.0,3921.50390625,14246.01953125,
488.0,3717.870849609375,14193.23046875,
489.0,3684.338623046875,11732.28125,
490.0,3851.38037109375,11768.13671875,
491.0,3922.61962890625,13327.23828125,
492.0,3805.233642578125,14548.02734375,
493.0,3747.7802734375,14878.5,
494.0,3720.13525390625,17549.5859375,
495.0,3650.45263671875,13060.15625,
496.0,3782.844482421875,14845.73046875,
497.0,4033.36865234375,15317.359375,
498.0,3601.49267578125,13600.33203125,
499.0,3314.771728515625,11174.2265625,
500.0,3638.555908203125,13684.53515625,
501.0,3909.84814453125,12621.58203125,
502.0,3719.29638671875,12524.51171875,
503.0,3851.524169921875,13843.53515625,
504.0,4133.95068359375,14688.25,
505.0,4206.27392578125,13291.92578125,
506.0,3958.358642578125,13802.5,
507.0,3779.73291015625,13693.81640625,
508.0,3643.99609375,12280.95703125,
509.0,3702.925537109375,13207.55859375,
510.0,3728.6064453125,13207.55859375,
511.0,3549.855224609375,13330.30859375,
512.0,3316.063720703125,11317.74609375,
513.0,3477.5146484375,11885.1015625,
514.0,3386.03466796875,11155.55078125,
515.0,3575.998779296875,12010.9609375,
516.0,3549.97314453125,12010.9609375,
517.0,3546.604248046875,12297.41796875,
518.0,3384.60205078125,12652.0234375,
519.0,3516.544189453125,13070.9296875,
520.0,3739.07470703125,13023.52734375,
521.0,3395.728759765625,13081.0234375,
522.0,3222.24853515625,10246.86328125,
523.0,3291.223388671875,10749.8203125,
524.0,3425.44580078125,10881.34375,
525.0,3489.982666015625,11747.47265625,
526.0,3531.0859375,13645.85546875,
527.0,3262.5771484375,12821.66796875,
528.0,3132.39794921875,11023.2265625,
529.0,3203.3779296875,11177.20703125,
530.0,3232.873779296875,11405.49609375,
531.0,3184.220703125,13085.06640625,
532.0,3274.43603515625,11083.96875,
533.0,3425.4228515625,11540.62109375,
534.0,3310.766357421875,12069.68359375,
535.0,3663.60205078125,11913.51953125,
536.0,3836.676025390625,14098.76171875,
537.0,3706.1796875,11839.05078125,
538.0,3639.84765625,12682.859375,
539.0,3698.742431640625,14286.05078125,
540.0,3789.35791015625,17815.70703125,
541.0,3457.34521484375,13532.203125,
542.0,3520.106689453125,13684.140625,
543.0,3740.798095703125,12237.84765625,
544.0,3568.926025390625,12197.4375,
545.0,3502.976806640625,14013.1640625,
546.0,4146.91015625,14676.9375,
547.0,4355.84814453125,15433.7578125,
548.0,3987.04638671875,12841.828125,
549.0,3465.621337890625,13888.78125,
550.0,3836.84912109375,13341.96875,
551.0,3884.0947265625,12582.5703125,
552.0,3473.79638671875,12018.109375,
553.0,3557.873291015625,12068.70703125,
554.0,3723.10009765625,11729.79296875,
555.0,3479.822021484375,12678.234375,
556.0,3368.36669921875,12274.60546875,
557.0,3637.6171875,11482.9921875,
558.0,3753.555908203125,14960.50390625,
559.0,3641.77490234375,15760.25,
560.0,3427.852783203125,10936.76953125,
561.0,3562.50634765625,11515.3359375,
562.0,3589.47705078125,11395.2578125,
563.0,3426.367431640625,15005.88671875,
564.0,3603.43994140625,14807.83203125,
565.0,3653.545654296875,11085.3046875,
566.0,3388.941162109375,12014.0703125,
567.0,3312.800537109375,11162.203125,
568.0,3448.354248046875,14094.33203125,
569.0,3544.486328125,11379.97265625,
570.0,3419.309814453125,11315.09375,
571.0,3096.364990234375,11704.05078125,
572.0,3193.97021484375,11302.40234375,
573.0,3556.010986328125,12147.44140625,
574.0,3558.343994140625,13354.58203125,
575.0,3416.5576171875,14616.09765625,
576.0,3379.856201171875,12616.41796875,
577.0,3602.24951171875,12233.8046875,
578.0,3619.81298828125,13401.81640625,
579.0,3373.958740234375,13170.328125,
580.0,3429.30615234375,11112.87109375,
581.0,3602.188720703125,13926.2578125,
582.0,3563.206298828125,10330.703125,
583.0,3400.50634765625,10714.71484375,
584.0,3630.064697265625,11688.2109375,
585.0,3902.2626953125,13731.890625,
586.0,3743.98486328125,14110.2421875,
587.0,3503.783447265625,11300.1875,
588.0,3500.494873046875,11818.90625,
589.0,3600.967041015625,11747.67578125,
590.0,3510.42041015625,14485.0,
591.0,3475.08935546875,13753.6015625,
592.0,3414.300537109375,11766.16796875,
593.0,3310.657958984375,10835.234375,
594.0,3548.436279296875,12011.80078125,
595.0,3693.7451171875,16080.4296875,
596.0,3971.04931640625,16734.109375,
597.0,3782.57275390625,13745.65625,
598.0,3639.29052734375,11908.92578125,
599.0,4028.6572265625,11780.0390625,
600.0,4041.963134765625,12476.7109375,
601.0,3696.198486328125,10888.0625,
602.0,3282.60791015625,10560.015625,
603.0,3329.1689453125,11658.97265625,
604.0,3883.58203125,15122.36328125,
605.0,3904.14697265625,16886.63671875,
606.0,3680.45458984375,11784.33203125,
607.0,3707.898681640625,12142.41796875,
608.0,4009.6005859375,14994.96484375,
609.0,4036.154052734375,16162.59765625,
610.0,3689.705078125,16825.0,
611.0,3622.8564453125,12427.0078125,
612.0,3664.430419921875,12792.76171875,
613.0,3720.7822265625,12547.96484375,
614.0,3808.45947265625,12996.109375,
615.0,3943.5771484375,14363.57421875,
616.0,4071.5244140625,14831.2890625,
617.0,4096.44287109375,14984.59765625,
618.0,3733.755859375,13229.79296875,
619.0,3593.4765625,15823.87109375,
620.0,3979.99267578125,13046.73828125,
621.0,3875.677490234375,13299.78125,
622.0,3445.136474609375,13878.3125,
623.0,3383.265625,17871.41015625,
624.0,3533.343505859375,14568.64453125,
625.0,3464.9619140625,11386.48828125,
626.0,3494.2998046875,11816.28515625,
627.0,3608.34326171875,11225.984375,
628.0,3460.564208984375,12997.3203125,
629.0,3390.533935546875,10903.09375,
630.0,3475.58056640625,10989.859375,
631.0,3233.393798828125,11826.3203125,
632.0,3137.726318359375,11240.859375,
633.0,3484.7841796875,10846.4375,
634.0,3694.05419921875,12600.3203125,
635.0,3632.5537109375,10184.12109375,
636.0,3647.261962890625,12308.875,
637.0,3917.448486328125,17113.34375,
638.0,4046.38818359375,16243.85546875,
639.0,4041.81298828125,14493.70703125,
640.0,4590.1748046875,16780.2421875,
641.0,4701.0830078125,15270.3671875,
642.0,4129.87451171875,16081.48046875,
643.0,4061.97021484375,16126.65234375,
644.0,4640.732421875,17119.0625,
645.0,4331.30224609375,14613.04296875,
646.0,3681.7001953125,13784.125,
647.0,3801.718505859375,14556.30859375,
648.0,4156.0419921875,15201.9296875,
649.0,3779.070068359375,12369.046875,
