Depth,AvgAmplitude,MaxAmplitude,Dominant Frequency
164.0,7585.2939453125,32792.6015625,89.0
165.0,7513.73583984375,32766.5,126.0
166.0,7465.529296875,32766.5,111.0
167.0,7158.66259765625,32792.9140625,111.0
168.0,7116.9228515625,32792.9140625,86.0
169.0,7097.041015625,32766.5,86.0
170.0,7329.62060546875,32766.5,86.0
171.0,7383.3984375,32766.5,101.0
172.0,7196.27587890625,32766.5,101.0
173.0,7242.0234375,32766.5,89.0
174.0,7673.8837890625,32766.5,89.0
175.0,7658.4443359375,32766.5,89.0
176.0,7328.70263671875,32766.5,89.0
177.0,7309.62646484375,32766.5,89.0
178.0,7388.02099609375,32766.5,88.0
179.0,7765.60595703125,32766.5,88.0
180.0,8075.7763671875,30168.93359375,88.0
181.0,8129.26611328125,28896.44140625,106.0
182.0,8328.830078125,32713.8984375,106.0
183.0,8018.9697265625,32766.5,106.0
184.0,7674.42822265625,32766.5,120.0
185.0,7668.078125,32766.5,88.0
186.0,8494.3974609375,32766.5,88.0
187.0,8943.1474609375,32765.98828125,88.0
188.0,8713.138671875,32875.6640625,88.0
189.0,7968.4765625,32875.6640625,88.0
190.0,7709.5224609375,32766.5,88.0
191.0,7729.3984375,32795.921875,108.0
192.0,7960.16552734375,32795.921875,84.0
193.0,8692.42578125,31992.48828125,84.0
194.0,9259.50390625,32766.5,84.0
195.0,8310.6083984375,32766.5,82.0
196.0,7008.99853515625,27885.484375,76.0
197.0,7485.1298828125,30186.4609375,76.0
198.0,8664.5419921875,28393.13671875,76.0
199.0,8485.2392578125,32434.13671875,76.0
200.0,7746.71044921875,31526.890625,78.0
201.0,7801.2138671875,30983.8671875,78.0
202.0,7861.0517578125,31687.38671875,82.0
203.0,7913.59619140625,32841.9609375,82.0
204.0,7682.16650390625,32857.99609375,78.0
205.0,7924.736328125,32857.99609375,89.0
206.0,7751.0849609375,32379.21484375,86.0
207.0,7514.11083984375,32447.84375,86.0
208.0,7457.50341796875,29670.453125,89.0
209.0,7641.08056640625,32005.7734375,89.0
210.0,7735.78271484375,30830.55859375,89.0
211.0,7505.2861328125,32483.671875,89.0
212.0,7133.40966796875,32767.9921875,89.0
213.0,6965.8779296875,30972.84765625,89.0
214.0,6892.16748046875,29412.44921875,76.0
215.0,6761.54296875,32250.4921875,91.0
216.0,6687.9853515625,32250.4921875,93.0
217.0,7171.97509765625,32060.3203125,93.0
218.0,7621.953125,29154.4453125,93.0
219.0,7665.71337890625,28896.44140625,93.0
220.0,7186.509765625,25215.11328125,93.0
221.0,6597.78662109375,26161.1875,86.0
222.0,6480.82568359375,32766.5,86.0
223.0,7031.85205078125,32766.5,82.0
224.0,7292.3466796875,29514.44140625,86.0
225.0,7115.79736328125,26832.41015625,93.0
226.0,6839.43408203125,27295.0,93.0
227.0,7206.41162109375,29739.26953125,84.0
228.0,7564.45654296875,29558.6171875,84.0
229.0,7829.90478515625,29670.453125,96.0
230.0,8224.82421875,32858.0859375,96.0
231.0,8263.3466796875,32794.6953125,96.0
232.0,8024.193359375,32766.5,89.0
233.0,7945.51220703125,32766.5,89.0
234.0,8358.009765625,32766.5,89.0
235.0,9182.2958984375,31476.48046875,91.0
236.0,8897.783203125,30960.47265625,110.0
237.0,8363.1806640625,32766.5,90.0
238.0,7978.08740234375,32842.8359375,90.0
239.0,8295.6259765625,32845.46484375,90.0
240.0,8295.501953125,32845.46484375,90.0
241.0,8003.37109375,32766.5,90.0
242.0,7984.12841796875,32819.90625,90.0
243.0,8243.2509765625,32890.97265625,81.0
244.0,8253.951171875,32819.90625,81.0
245.0,8127.34326171875,32845.2421875,81.0
246.0,7843.42724609375,32508.49609375,92.0
247.0,7839.69482421875,31201.62109375,88.0
248.0,7903.6787109375,32377.05078125,92.0
249.0,7783.90576171875,28655.203125,92.0
250.0,7486.88671875,30534.23046875,92.0
251.0,7420.4765625,28395.4765625,92.0
252.0,7772.34130859375,25800.39453125,88.0
253.0,7529.11083984375,32766.5,88.0
254.0,7124.314453125,31992.48828125,86.0
255.0,7170.74072265625,27020.2890625,104.0
256.0,7174.42529296875,28558.03125,113.0
257.0,7522.38037109375,28542.7578125,79.0
258.0,7867.34326171875,30186.4609375,79.0
259.0,7958.0244140625,32866.59375,102.0
260.0,7924.69140625,32801.1640625,102.0
261.0,7898.71044921875,28827.41796875,141.0
262.0,8104.8857421875,29676.24609375,141.0
263.0,7815.60986328125,30228.59375,141.0
264.0,7259.849609375,32826.421875,87.0
265.0,7460.35546875,32878.0078125,87.0
266.0,7878.5400390625,30702.46875,87.0
267.0,7638.95654296875,32766.5,94.0
268.0,7421.19921875,32161.76171875,92.0
269.0,7658.62646484375,30960.47265625,90.0
270.0,8049.8828125,32683.94140625,89.0
271.0,8159.72119140625,32458.2109375,105.0
272.0,8172.8056640625,32877.28125,105.0
273.0,8372.4208984375,32877.28125,105.0
274.0,8689.01171875,32866.59375,89.0
275.0,8216.4755859375,32794.20703125,114.0
276.0,8055.58251953125,32766.5,91.0
277.0,8518.451171875,32883.05859375,79.0
278.0,8770.21484375,32883.05859375,93.0
279.0,8115.65966796875,32777.0703125,93.0
280.0,7216.4609375,32818.859375,85.0
281.0,7568.115234375,32818.859375,85.0
282.0,8094.50537109375,32853.1953125,99.0
283.0,8131.28857421875,32853.1953125,131.0
284.0,7683.20263671875,27691.09765625,111.0
285.0,7061.65966796875,28969.1484375,135.0
286.0,6787.4287109375,31796.9375,137.0
287.0,7021.189453125,27851.33203125,131.0
288.0,7535.560546875,26189.859375,93.0
289.0,7589.6328125,26138.39453125,94.0
290.0,7126.93603515625,24379.2421875,94.0
291.0,6637.30615234375,31520.63671875,94.0
292.0,6229.53515625,26251.15625,136.0
293.0,6243.4697265625,23959.390625,136.0
294.0,6297.162109375,23108.69921875,92.0
295.0,6434.65869140625,26755.9453125,92.0
296.0,6676.2646484375,27194.56640625,109.0
297.0,6627.06982421875,23113.33203125,108.0
298.0,6704.365234375,26574.40625,95.0
299.0,7032.8955078125,27845.54296875,109.0
300.0,7151.7626953125,27632.98046875,113.0
301.0,6693.89892578125,24782.92578125,113.0
302.0,6313.10595703125,22657.859375,90.0
303.0,6401.50244140625,24475.5859375,94.0
304.0,7483.67578125,25333.35546875,94.0
305.0,8117.11865234375,27225.83203125,86.0
306.0,7902.64306640625,27734.72265625,104.0
307.0,7194.0634765625,24665.6875,104.0
308.0,6841.4658203125,24516.046875,104.0
309.0,6689.55810546875,24163.76171875,142.0
310.0,7167.09765625,24892.1328125,104.0
311.0,7530.2236328125,26316.40234375,104.0
312.0,7843.4365234375,32250.4921875,108.0
313.0,8188.58642578125,30057.63671875,81.0
314.0,8246.349609375,27514.30078125,81.0
315.0,7595.79052734375,31530.4375,91.0
316.0,7420.751953125,32493.19921875,91.0
317.0,7777.009765625,32408.09375,92.0
318.0,8308.1826171875,32483.71875,92.0
319.0,8510.8330078125,32879.0546875,92.0
320.0,8541.49609375,32879.0546875,92.0
321.0,8180.6064453125,32879.0546875,92.0
322.0,7671.2158203125,31476.48046875,92.0
323.0,7880.11181640625,32766.5,90.0
324.0,8092.9296875,32766.5,90.0
325.0,8187.9384765625,31734.484375,90.0
326.0,8539.7275390625,32766.5,90.0
327.0,9248.45703125,30032.59375,100.0
328.0,9375.85546875,32007.37890625,100.0
329.0,8506.9658203125,32766.5,82.0
330.0,8306.265625,31992.48828125,87.0
331.0,9394.0576171875,32516.3046875,100.0
332.0,10304.306640625,32683.8203125,100.0
333.0,9902.66796875,32797.48828125,95.0
334.0,9056.474609375,31436.921875,96.0
335.0,8961.60546875,31476.48046875,96.0
336.0,8884.2509765625,32797.55859375,96.0
337.0,8420.6630859375,28441.578125,87.0
338.0,8061.31640625,28749.828125,91.0
339.0,7936.91357421875,27821.23046875,112.0
340.0,8117.16357421875,32269.79296875,109.0
341.0,8084.267578125,31970.5,81.0
342.0,7709.0830078125,32473.97265625,81.0
343.0,7573.78271484375,29928.45703125,81.0
344.0,7739.6982421875,32822.42578125,81.0
345.0,7745.505859375,32815.06640625,81.0
346.0,7493.8544921875,32834.06640625,81.0
347.0,7089.28125,32854.6875,81.0
348.0,7011.111328125,32766.5,82.0
349.0,7378.90380859375,32821.5546875,82.0
350.0,7425.08154296875,32766.5,82.0
351.0,7230.404296875,32879.2890625,82.0
352.0,7237.38232421875,32766.5,112.0
353.0,7350.083984375,32508.0078125,93.0
354.0,7173.37158203125,32387.01171875,93.0
355.0,7006.25048828125,32508.49609375,93.0
356.0,7226.3955078125,32766.5,93.0
357.0,7633.1396484375,32766.5,93.0
358.0,7938.32763671875,32766.5,93.0
359.0,7856.3828125,32766.5,93.0
360.0,8007.87255859375,32817.8671875,93.0
361.0,8452.146484375,32879.25,94.0
362.0,8340.111328125,32854.6875,94.0
363.0,7923.2216796875,30137.0,94.0
364.0,7645.92626953125,32709.74609375,94.0
365.0,7898.6923828125,30460.68359375,94.0
366.0,8797.6162109375,30602.99609375,89.0
367.0,9498.033203125,32838.8984375,88.0
368.0,9818.9375,31992.48828125,84.0
369.0,9163.4609375,31724.609375,78.0
370.0,7954.26513671875,31102.8515625,92.0
371.0,8218.1708984375,32474.609375,92.0
372.0,9226.123046875,32766.5,92.0
373.0,9934.5908203125,32878.265625,92.0
374.0,9987.935546875,32766.5,84.0
375.0,9325.0712890625,32766.5,84.0
376.0,8534.5556640625,32766.5,101.0
377.0,7989.56689453125,32766.5,83.0
378.0,8206.8095703125,31627.94140625,83.0
379.0,8478.65234375,32766.5,95.0
380.0,8851.1416015625,32766.5,95.0
381.0,8813.1298828125,32839.37109375,122.0
382.0,8538.9970703125,32839.37109375,122.0
383.0,8545.798828125,32766.5,112.0
384.0,9024.8037109375,32766.5,91.0
385.0,9162.8427734375,31920.23828125,91.0
386.0,8351.00390625,32177.66015625,91.0
387.0,7725.677734375,32766.5,99.0
388.0,7963.51904296875,32766.5,75.0
389.0,8341.2470703125,32766.5,75.0
390.0,8179.5927734375,28638.4375,75.0
391.0,7746.99560546875,32766.5,74.0
392.0,7700.0751953125,32766.5,74.0
393.0,8222.0439453125,32766.5,102.0
394.0,8644.3564453125,32766.5,103.0
395.0,8961.2431640625,32766.5,103.0
396.0,8683.2080078125,32797.3671875,103.0
397.0,8531.810546875,31949.5,103.0
398.0,8409.2802734375,29776.1796875,100.0
399.0,8454.7861328125,30248.81640625,100.0
400.0,8602.587890625,27864.42578125,93.0
401.0,8153.53466796875,28627.015625,93.0
402.0,7912.013671875,32644.84375,93.0
403.0,7597.48193359375,28155.5390625,93.0
404.0,7509.685546875,25284.38671875,105.0
405.0,7546.4833984375,27609.44921875,108.0
406.0,7208.24169921875,26317.83203125,108.0
407.0,7005.79052734375,27348.41796875,108.0
408.0,7267.98681640625,32766.5,93.0
409.0,7431.29638671875,29414.91015625,93.0
410.0,7428.32568359375,29658.0078125,89.0
411.0,7742.75732421875,26506.3515625,89.0
412.0,8014.4599609375,27381.7265625,89.0
413.0,7948.18701171875,26686.640625,89.0
414.0,7455.193359375,29412.44921875,89.0
415.0,7525.16650390625,30186.4609375,89.0
416.0,8119.98681640625,28072.05078125,89.0
417.0,8102.0546875,27113.1484375,89.0
418.0,7462.2705078125,31938.73046875,103.0
419.0,7057.1591796875,26434.828125,109.0
420.0,7167.708984375,28638.4375,87.0
421.0,7287.50439453125,26058.3984375,87.0
422.0,6749.86279296875,26038.6796875,87.0
423.0,6561.8017578125,25888.3984375,121.0
424.0,7010.13818359375,25453.296875,85.0
425.0,7203.11767578125,25050.91796875,99.0
426.0,6749.51318359375,27348.41796875,89.0
427.0,6273.7978515625,25026.3828125,73.0
428.0,6201.26123046875,23434.015625,87.0
429.0,6645.51416015625,28043.70703125,87.0
430.0,6909.0048828125,31333.20703125,87.0
431.0,6872.9833984375,25636.26171875,87.0
432.0,6837.70263671875,25144.44140625,87.0
433.0,6883.72314453125,29037.671875,101.0
434.0,6690.662109375,30227.5546875,101.0
435.0,6570.77099609375,28737.4609375,93.0
436.0,6274.9541015625,25284.38671875,93.0
437.0,6046.0908203125,24728.54296875,93.0
438.0,6644.64599609375,28157.5,93.0
439.0,7258.46826171875,27092.33203125,117.0
440.0,6694.97802734375,28848.31640625,89.0
441.0,6139.32080078125,25448.4453125,89.0
442.0,6607.1591796875,24371.72265625,120.0
443.0,7644.57275390625,29958.12109375,110.0
444.0,7786.0556640625,29587.60546875,110.0
445.0,7388.7763671875,28356.8359375,110.0
446.0,6906.7080078125,25521.33203125,92.0
447.0,6809.21923828125,29430.0078125,92.0
448.0,7092.03955078125,28896.44140625,98.0
449.0,6834.27099609375,32766.5,98.0
450.0,6504.40673828125,32766.5,91.0
451.0,6589.95263671875,32766.5,91.0
452.0,6971.39404296875,29928.45703125,91.0
453.0,7165.390625,32820.8046875,91.0
454.0,7220.02294921875,32820.8046875,101.0
455.0,7497.72802734375,32820.8046875,81.0
456.0,7489.701171875,32250.4921875,81.0
457.0,7057.23681640625,29452.0,81.0
458.0,7089.18603515625,27052.16796875,99.0
459.0,7336.8603515625,30535.0078125,99.0
460.0,7284.1162109375,31476.48046875,98.0
461.0,6804.12841796875,30649.67578125,98.0
462.0,6544.23828125,26413.54296875,96.0
463.0,6739.83251953125,30712.5,96.0
464.0,7070.77392578125,32766.5,96.0
465.0,7114.08837890625,32766.5,96.0
466.0,6487.919921875,27090.4140625,96.0
467.0,5960.361328125,27307.0859375,96.0
468.0,6369.4619140625,30444.46484375,96.0
469.0,6976.052734375,30186.4609375,86.0
470.0,7034.88330078125,25284.38671875,86.0
471.0,6882.87841796875,32766.5,99.0
472.0,6624.14404296875,32766.5,99.0
473.0,6854.63916015625,27196.6796875,79.0
474.0,6985.4248046875,30771.61328125,79.0
475.0,7119.43212890625,32377.046875,100.0
476.0,7062.509765625,29433.0703125,100.0
477.0,6686.32763671875,24516.046875,100.0
478.0,6839.4287109375,30594.9453125,100.0
479.0,7173.53759765625,30960.47265625,93.0
480.0,7397.63330078125,32766.5,93.0
481.0,7468.97314453125,32766.5,125.0
482.0,7322.44970703125,29544.32421875,76.0
483.0,7375.98291015625,32876.390625,125.0
484.0,7538.18359375,32876.390625,124.0
485.0,7881.85693359375,28950.5078125,124.0
486.0,8245.0615234375,30137.00390625,124.0
487.0,8001.890625,26316.40234375,124.0
488.0,7677.12890625,28960.8828125,92.0
489.0,7927.24951171875,32766.5,92.0
490.0,8079.775390625,32688.8046875,92.0
491.0,8343.341796875,32766.5,89.0
492.0,8090.5234375,32250.4921875,76.0
493.0,7802.8251953125,29013.96484375,76.0
494.0,7748.421875,29867.2421875,75.0
495.0,7542.625,27200.328125,100.0
496.0,7434.12060546875,29901.38671875,99.0
497.0,7661.2314453125,32250.4921875,128.0
498.0,8414.279296875,28638.4375,77.0
499.0,8260.2529296875,30534.34375,74.0
500.0,7554.0244140625,28638.4375,120.0
501.0,7131.28662109375,32250.4921875,74.0
502.0,7322.58740234375,32766.5,81.0
503.0,7929.58154296875,32766.5,81.0
504.0,8373.19140625,32766.5,87.0
505.0,8244.1904296875,32766.5,87.0
506.0,7329.86669921875,32766.5,87.0
507.0,6741.9619140625,32766.5,93.0
508.0,6884.85693359375,32766.5,70.0
509.0,7362.3701171875,32766.5,70.0
510.0,7636.6943359375,32766.5,89.0
511.0,7348.0712890625,32766.5,89.0
512.0,7090.06298828125,29412.44921875,89.0
513.0,6865.83056640625,30519.46875,89.0
514.0,7198.3994140625,32400.55859375,82.0
515.0,7660.27099609375,30972.1953125,82.0
516.0,7562.8671875,26918.28125,82.0
517.0,6996.72802734375,29691.8671875,123.0
518.0,7096.11328125,32766.5,123.0
519.0,7850.69482421875,32297.81640625,82.0
520.0,8034.75830078125,30960.47265625,83.0
521.0,7568.48876953125,29881.76171875,83.0
522.0,6965.9140625,32711.37890625,83.0
523.0,7432.5537109375,32766.5,83.0
524.0,7837.52001953125,32167.8125,87.0
525.0,8033.42626953125,31609.74609375,91.0
526.0,7766.31640625,31009.1328125,91.0
527.0,7547.4072265625,28896.44140625,91.0
528.0,7129.47119140625,26990.265625,91.0
529.0,7122.669921875,28301.2890625,89.0
530.0,7406.24609375,30340.90234375,114.0
531.0,7140.74951171875,29828.9765625,114.0
532.0,6838.49267578125,28112.28125,128.0
533.0,7262.541015625,29232.47265625,77.0
534.0,8013.29541015625,28222.82421875,96.0
535.0,7841.0458984375,28999.3359375,96.0
536.0,7000.6162109375,32335.54296875,77.0
537.0,6771.15625,32363.21484375,79.0
538.0,7702.02783203125,30112.09765625,79.0
539.0,8425.7431640625,31274.79296875,79.0
540.0,8065.25390625,31688.44921875,79.0
541.0,7160.19580078125,28486.0703125,79.0
542.0,6793.03662109375,27996.74609375,90.0
543.0,7160.8154296875,26712.4921875,90.0
544.0,7561.0400390625,25800.39453125,103.0
545.0,7614.78662109375,27295.546875,82.0
546.0,7332.09619140625,27458.9765625,82.0
547.0,6897.70703125,27564.73046875,93.0
548.0,7150.8134765625,26772.94140625,93.0
549.0,7778.9921875,29917.01171875,82.0
550.0,7991.60205078125,31981.99609375,82.0
551.0,7368.84814453125,29353.203125,82.0
552.0,7264.73291015625,26109.98046875,83.0
553.0,7638.9140625,28030.51171875,72.0
554.0,8164.28076171875,29631.28125,94.0
555.0,7886.337890625,25687.1875,89.0
556.0,7638.25634765625,29647.3984375,82.0
557.0,7233.59228515625,30643.94921875,93.0
558.0,7264.3173828125,27074.29296875,81.0
559.0,7459.0400390625,28400.890625,91.0
560.0,7540.4541015625,27366.80078125,81.0
561.0,6969.26416015625,27348.41796875,93.0
562.0,6562.61279296875,24018.8046875,93.0
563.0,7066.1796875,26772.9375,84.0
564.0,7310.1943359375,28169.78515625,92.0
565.0,7307.23828125,25542.390625,87.0
566.0,7007.4248046875,25284.38671875,92.0
567.0,6886.2880859375,24768.37890625,99.0
568.0,6985.55517578125,26687.86328125,114.0
569.0,7525.09716796875,27149.94921875,114.0
570.0,7739.8212890625,30935.2265625,131.0
571.0,7214.87890625,30935.2265625,84.0
572.0,6980.6923828125,29745.08203125,112.0
573.0,7154.4208984375,30458.9609375,83.0
574.0,7619.2841796875,28380.43359375,94.0
575.0,7633.17138671875,27864.42578125,94.0
576.0,7346.83251953125,28380.43359375,86.0
577.0,7323.07958984375,24707.1484375,86.0
578.0,7360.708984375,27090.4140625,86.0
579.0,7390.49658203125,30186.4609375,76.0
580.0,7378.521484375,31992.48828125,78.0
581.0,7309.71337890625,25367.33203125,82.0
582.0,7649.22802734375,27090.4140625,82.0
583.0,7826.55712890625,29412.44921875,82.0
584.0,7566.708984375,30356.38671875,85.0
585.0,7026.30419921875,29641.23046875,85.0
586.0,7323.64404296875,27940.50390625,85.0
587.0,7206.1005859375,24510.375,85.0
588.0,6994.49853515625,28638.4375,85.0
589.0,6845.40185546875,28498.06640625,85.0
590.0,6905.6591796875,30836.9609375,87.0
591.0,6865.939453125,29502.1796875,85.0
592.0,6804.22119140625,24406.3203125,85.0
593.0,7099.3515625,30352.4765625,85.0
594.0,7340.85546875,32766.5,85.0
595.0,7348.84912109375,30702.46875,90.0
596.0,7083.26708984375,28122.4296875,94.0
597.0,7343.9169921875,24711.3515625,94.0
598.0,7408.27490234375,24583.8828125,92.0
599.0,7141.435546875,26067.39453125,102.0
600.0,7207.52880859375,26066.81640625,89.0
601.0,7652.17431640625,30726.37890625,94.0
602.0,8005.52880859375,27437.31640625,96.0
603.0,8059.8154296875,32807.4921875,96.0
604.0,7850.044921875,30153.9453125,96.0
605.0,7547.08251953125,29154.4453125,93.0
606.0,7307.94384765625,30818.0,95.0
607.0,7523.5927734375,30849.26953125,95.0
608.0,7839.58642578125,28493.25,95.0
609.0,7698.33203125,31784.51953125,97.0
610.0,6937.76416015625,31472.078125,97.0
611.0,6544.046875,26940.3515625,97.0
612.0,7077.78857421875,28202.015625,110.0
613.0,7770.2373046875,32855.7265625,110.0
614.0,7693.62060546875,32855.7265625,79.0
615.0,7307.33203125,32876.390625,81.0
616.0,7162.140625,32394.11328125,81.0
617.0,6679.96875,28831.67578125,101.0
618.0,6660.212890625,32496.625,101.0
619.0,7037.810546875,32730.4375,80.0
620.0,7153.3818359375,31609.53125,80.0
621.0,6851.13134765625,28297.6328125,80.0
622.0,6731.02001953125,27792.31640625,81.0
623.0,6585.60888671875,26923.2734375,81.0
624.0,6689.02392578125,31656.98828125,81.0
625.0,7288.39599609375,27959.72265625,81.0
626.0,7330.0,28638.4375,87.0
627.0,6663.869140625,25917.22265625,81.0
628.0,6630.5048828125,25646.26171875,81.0
629.0,7085.73291015625,32410.59375,81.0
630.0,7142.3076171875,30785.02734375,81.0
